id,epoch,val_loss,val_acc,loss,acc
0x5127949424b1b0d1,2,1.002,0.6121,1.3751,0.5264
0x5127949424b1b0d1,3,0.7719,0.6943,1.1836,0.5719
0x5127949424b1b0d1,4,0.6872,0.7384,0.946,0.6441
0x5127949424b1b0d1,5,0.6472,0.7265,0.8572,0.6695
0x5127949424b1b0d1,6,0.6473,0.7416,0.8077,0.6805
0x5127949424b1b0d1,7,0.6193,0.7454,0.7724,0.6914
0x5127949424b1b0d1,8,0.6512,0.7413,0.7436,0.698
0x5127949424b1b0d1,9,0.594,0.7449,0.7226,0.7029
0x5127949424b1b0d1,10,0.5964,0.7539,0.7246,0.7054
0x526d2d0fa6291cb0,1,0.9462,0.6144,2.4598,0.5474
0x526d2d0fa6291cb0,2,0.8126,0.695,1.0124,0.6138
0x526d2d0fa6291cb0,3,0.6843,0.7215,0.9001,0.6548
0x526d2d0fa6291cb0,4,0.7551,0.7026,0.8863,0.6633
0x526d2d0fa6291cb0,5,0.7538,0.7091,0.8945,0.6672
0x526d2d0fa6291cb0,6,0.7384,0.7333,0.8484,0.6729
0x526d2d0fa6291cb0,7,0.7901,0.6896,0.9089,0.6629
0x526d2d0fa6291cb0,8,0.7603,0.6986,0.8747,0.6656
0x526d2d0fa6291cb0,9,0.8922,0.6731,0.8634,0.6658
0x526d2d0fa6291cb0,10,0.7363,0.7157,0.9194,0.657
0x5d6426be5e49f529,1,0.9506,0.6532,2.233,0.5516
0x5d6426be5e49f529,2,0.804,0.6414,0.9901,0.6403
0x5d6426be5e49f529,3,0.6646,0.7216,0.8129,0.6833
0x5d6426be5e49f529,4,0.607,0.7476,0.7594,0.6974
0x5d6426be5e49f529,5,0.6231,0.7331,0.7391,0.7052
0x5d6426be5e49f529,6,0.6041,0.7538,0.7042,0.7153
0x5d6426be5e49f529,7,0.6194,0.7431,0.7091,0.714
0x5d6426be5e49f529,8,0.5834,0.7569,0.6789,0.7221
0x5d6426be5e49f529,9,0.6055,0.7446,0.6757,0.7183
0x5d6426be5e49f529,10,0.6297,0.7379,0.6737,0.721
0x35d88c081162c00,1,1.3193,0.4988,2.1994,0.4496
0x35d88c081162c00,2,0.848,0.6354,1.1288,0.5575
0x35d88c081162c00,3,0.8589,0.6432,1.0507,0.5775
0x35d88c081162c00,4,0.821,0.649,0.9799,0.5987
0x35d88c081162c00,5,0.8144,0.6554,0.9533,0.6049
0x35d88c081162c00,6,0.8258,0.6406,0.966,0.6059
0x35d88c081162c00,7,0.8223,0.6564,0.9222,0.6141
0x35d88c081162c00,8,0.8009,0.6586,0.906,0.6185
0x35d88c081162c00,9,0.7849,0.6598,0.9189,0.6161
0x35d88c081162c00,10,0.7986,0.6664,0.8861,0.6239
0x6e3d705d49bf5d7f,1,1.648,0.3486,3.0275,0.2957
0x6e3d705d49bf5d7f,2,1.5395,0.3715,1.851,0.3198
0x6e3d705d49bf5d7f,3,1.3002,0.4382,1.5391,0.3904
0x6e3d705d49bf5d7f,4,1.3177,0.4519,1.398,0.4194
0x6e3d705d49bf5d7f,5,1.2641,0.4611,1.3706,0.4219
0x6e3d705d49bf5d7f,6,1.2198,0.4703,1.3447,0.4316
0x6e3d705d49bf5d7f,7,1.1315,0.5183,1.3189,0.4443
0x6e3d705d49bf5d7f,8,1.0994,0.5305,1.2465,0.4802
0x6e3d705d49bf5d7f,9,0.9506,0.6194,1.1976,0.5076
0x6e3d705d49bf5d7f,10,1.0387,0.5629,1.1507,0.531
0x6905776ad147ba14,1,0.7511,0.6834,2.9197,0.5909
0x6905776ad147ba14,2,0.8339,0.7044,1.1003,0.6214
0x6905776ad147ba14,3,0.8105,0.7075,1.1108,0.6109
0x6905776ad147ba14,4,0.9937,0.6341,1.1288,0.6064
0x6905776ad147ba14,5,1.0161,0.6031,1.1466,0.5891
0x6905776ad147ba14,6,0.8397,0.6921,1.2833,0.5535
0x6905776ad147ba14,7,1.0551,0.5851,1.2976,0.5426
0x6905776ad147ba14,8,0.9638,0.6237,1.3432,0.5252
0x6905776ad147ba14,9,0.8761,0.6301,1.24,0.5725
0x6905776ad147ba14,10,0.9093,0.6824,1.2111,0.5728
0x415afd9e6329cf55,1,0.5431,0.8029,2.1466,0.6996
0x415afd9e6329cf55,2,0.4974,0.8189,0.5827,0.796
0x415afd9e6329cf55,3,0.4189,0.8446,0.5124,0.8166
0x415afd9e6329cf55,4,0.4426,0.8481,0.4797,0.8264
0x415afd9e6329cf55,5,0.3984,0.8571,0.4593,0.8344
0x415afd9e6329cf55,6,0.4045,0.8554,0.4484,0.8397
0x415afd9e6329cf55,7,0.4334,0.8431,0.4323,0.844
0x415afd9e6329cf55,8,0.3915,0.8556,0.4206,0.8503
0x415afd9e6329cf55,9,0.3876,0.864,0.4186,0.8516
0x415afd9e6329cf55,10,0.4344,0.8526,0.4072,0.8541
0x418ebe6f1c286352,1,0.5115,0.8113,1.6449,0.7222
0x418ebe6f1c286352,2,0.487,0.8254,0.5829,0.7943
0x418ebe6f1c286352,3,0.4832,0.8291,0.5744,0.7995
0x418ebe6f1c286352,4,0.4907,0.8328,0.5778,0.8002
0x418ebe6f1c286352,5,0.5003,0.8163,0.5869,0.7991
0x418ebe6f1c286352,6,0.4946,0.8277,0.5661,0.8059
0x418ebe6f1c286352,7,0.4803,0.8327,0.545,0.8108
0x418ebe6f1c286352,8,0.5401,0.8098,0.5618,0.8059
0x418ebe6f1c286352,9,0.482,0.8289,0.5576,0.8098
0x418ebe6f1c286352,10,0.4868,0.8316,0.5581,0.8127
0x3e9c6099c8faeb67,1,0.8862,0.6258,2.2845,0.4834
0x3e9c6099c8faeb67,2,0.8303,0.6376,1.0349,0.5848
0x3e9c6099c8faeb67,3,0.8026,0.6525,0.9445,0.6092
0x3e9c6099c8faeb67,4,0.7723,0.6523,0.9089,0.6186
0x3e9c6099c8faeb67,5,0.7995,0.6565,0.8733,0.6297
