id,epoch,val_loss,val_acc,loss,acc
0x2be7e539bf006b87,4,0.5692,0.7894,0.6679,0.7611
0x2be7e539bf006b87,5,0.5587,0.7943,0.6544,0.7644
0x2be7e539bf006b87,6,0.5539,0.7952,0.6457,0.7672
0x2be7e539bf006b87,7,0.5495,0.7948,0.6398,0.7691
0x2be7e539bf006b87,8,0.5462,0.7987,0.6344,0.7724
0x2be7e539bf006b87,9,0.5511,0.7974,0.6297,0.7739
0x2be7e539bf006b87,10,0.5407,0.8015,0.6264,0.7774
0x368ba7a5d49eb1c5,1,0.5332,0.8027,0.6174,0.7746
0x368ba7a5d49eb1c5,2,0.5121,0.8079,0.5197,0.803
0x368ba7a5d49eb1c5,3,0.5029,0.8139,0.5028,0.8105
0x368ba7a5d49eb1c5,4,0.5005,0.8134,0.493,0.8128
0x368ba7a5d49eb1c5,5,0.4956,0.8145,0.4855,0.8154
0x368ba7a5d49eb1c5,6,0.483,0.8214,0.4793,0.8186
0x368ba7a5d49eb1c5,7,0.4811,0.8216,0.4748,0.8208
0x368ba7a5d49eb1c5,8,0.4766,0.8201,0.4709,0.8216
0x368ba7a5d49eb1c5,9,0.4829,0.8196,0.4671,0.8235
0x368ba7a5d49eb1c5,10,0.4709,0.825,0.4633,0.8228
0x79770d2957e4b037,1,0.5438,0.7987,0.7069,0.74
0x79770d2957e4b037,2,0.5294,0.8,0.5819,0.7859
0x79770d2957e4b037,3,0.5162,0.8077,0.559,0.7947
0x79770d2957e4b037,4,0.5187,0.806,0.5526,0.7986
0x79770d2957e4b037,5,0.505,0.8149,0.5404,0.8018
0x79770d2957e4b037,6,0.5008,0.8143,0.5359,0.8039
0x79770d2957e4b037,7,0.5046,0.8114,0.5339,0.8047
0x79770d2957e4b037,8,0.5056,0.8129,0.5301,0.8048
0x79770d2957e4b037,9,0.4992,0.8149,0.5275,0.8059
0x79770d2957e4b037,10,0.5028,0.8126,0.5223,0.8094
0x2047374c0aedf6a5,1,0.5485,0.7946,0.6633,0.7629
0x2047374c0aedf6a5,2,0.5009,0.8126,0.5066,0.8098
0x2047374c0aedf6a5,3,0.4994,0.8156,0.4858,0.8175
0x2047374c0aedf6a5,4,0.4854,0.8173,0.4746,0.8193
0x2047374c0aedf6a5,5,0.475,0.8207,0.466,0.8247
0x2047374c0aedf6a5,6,0.4708,0.8219,0.4592,0.8271
0x2047374c0aedf6a5,7,0.469,0.827,0.4535,0.8274
0x2047374c0aedf6a5,8,0.472,0.8239,0.449,0.8302
0x2047374c0aedf6a5,9,0.4636,0.8278,0.4446,0.831
0x2047374c0aedf6a5,10,0.4679,0.8265,0.4416,0.832
0x311cc67a1461a621,1,0.7271,0.7639,1.0618,0.6872
0x311cc67a1461a621,2,0.6409,0.7756,0.6942,0.7638
0x311cc67a1461a621,3,0.6025,0.7858,0.6364,0.7759
0x311cc67a1461a621,4,0.5857,0.7917,0.6081,0.7822
0x311cc67a1461a621,5,0.5722,0.7937,0.5904,0.7864
0x311cc67a1461a621,6,0.5595,0.7967,0.5801,0.7898
0x311cc67a1461a621,7,0.5518,0.8003,0.5702,0.7917
0x311cc67a1461a621,8,0.5459,0.8016,0.5653,0.7934
0x311cc67a1461a621,9,0.5454,0.8013,0.5587,0.7947
0x311cc67a1461a621,10,0.5453,0.7995,0.5542,0.7964
0x3d65500fcdc84640,1,0.5757,0.7881,0.7623,0.7406
0x3d65500fcdc84640,2,0.5374,0.8001,0.5429,0.797
0x3d65500fcdc84640,3,0.5308,0.796,0.5186,0.8046
0x3d65500fcdc84640,4,0.5078,0.8101,0.5053,0.8092
0x3d65500fcdc84640,5,0.5009,0.813,0.4952,0.8128
0x3d65500fcdc84640,6,0.5065,0.8099,0.4874,0.8153
0x3d65500fcdc84640,7,0.4841,0.8177,0.4813,0.8173
0x3d65500fcdc84640,8,0.4903,0.8137,0.4774,0.8189
0x3d65500fcdc84640,9,0.483,0.8196,0.4727,0.8214
0x3d65500fcdc84640,10,0.4776,0.8206,0.469,0.8232
0x456853cf3ac78c41,1,0.6747,0.7625,1.035,0.6154
0x456853cf3ac78c41,2,0.6249,0.7724,0.7894,0.7107
0x456853cf3ac78c41,3,0.6,0.7793,0.7544,0.7239
0x456853cf3ac78c41,4,0.585,0.7835,0.7324,0.737
0x456853cf3ac78c41,5,0.5816,0.7889,0.722,0.7397
0x456853cf3ac78c41,6,0.5764,0.7894,0.7061,0.744
0x456853cf3ac78c41,7,0.5642,0.784,0.7014,0.749
0x456853cf3ac78c41,8,0.5622,0.7981,0.6979,0.7508
0x456853cf3ac78c41,9,0.5562,0.7959,0.6913,0.7554
0x456853cf3ac78c41,10,0.562,0.7916,0.6861,0.7543
0x22bc51bf1741eafd,1,0.6966,0.7684,1.0039,0.6976
0x22bc51bf1741eafd,2,0.6211,0.7831,0.6666,0.7699
0x22bc51bf1741eafd,3,0.5947,0.7871,0.6168,0.7814
0x22bc51bf1741eafd,4,0.5717,0.795,0.5946,0.7859
0x22bc51bf1741eafd,5,0.5637,0.793,0.5788,0.7898
0x22bc51bf1741eafd,6,0.5528,0.7984,0.5681,0.793
0x22bc51bf1741eafd,7,0.549,0.7969,0.5598,0.796
0x22bc51bf1741eafd,8,0.5403,0.8003,0.5532,0.7963
0x22bc51bf1741eafd,9,0.5357,0.8016,0.5494,0.7978
0x22bc51bf1741eafd,10,0.5312,0.8056,0.5423,0.7984
0x29cae7b7cdc34ce7,1,0.8001,0.6912,1.4284,0.456
0x29cae7b7cdc34ce7,2,0.6789,0.7486,0.899,0.6518
0x29cae7b7cdc34ce7,3,0.6257,0.7659,0.8057,0.7015
0x29cae7b7cdc34ce7,4,0.5975,0.7801,0.7572,0.7224
0x29cae7b7cdc34ce7,5,0.5779,0.7856,0.7326,0.7327
0x29cae7b7cdc34ce7,6,0.5727,0.7879,0.715,0.741
0x29cae7b7cdc34ce7,7,0.5624,0.7904,0.6967,0.749
0x29cae7b7cdc34ce7,8,0.5611,0.7971,0.6823,0.7543
0x29cae7b7cdc34ce7,9,0.5507,0.7959,0.6825,0.7562
0x29cae7b7cdc34ce7,10,0.5496,0.7944,0.6725,0.7586
0x163f1cd60f0d41c9,1,0.6098,0.7704,1.0435,0.6121
0x163f1cd60f0d41c9,2,0.562,0.7972,0.7128,0.737
0x163f1cd60f0d41c9,3,0.5477,0.7967,0.666,0.7561
0x163f1cd60f0d41c9,4,0.5354,0.8036,0.6466,0.7641
0x163f1cd60f0d41c9,5,0.5333,0.8064,0.6332,0.7724
0x163f1cd60f0d41c9,6,0.5215,0.8068,0.6214,0.7763
0x163f1cd60f0d41c9,7,0.5222,0.8101,0.6128,0.7802
0x163f1cd60f0d41c9,8,0.528,0.8046,0.6116,0.7828
0x163f1cd60f0d41c9,9,0.5182,0.8096,0.604,0.7842
0x163f1cd60f0d41c9,10,0.523,0.8111,0.5992,0.7844
0x6a325ad7b32a0de8,1,0.5238,0.8011,0.5991,0.7796
0x6a325ad7b32a0de8,2,0.5263,0.8028,0.5035,0.8098
0x6a325ad7b32a0de8,3,0.4866,0.8177,0.488,0.8161
0x6a325ad7b32a0de8,4,0.483,0.8149,0.4768,0.8206
0x6a325ad7b32a0de8,5,0.4754,0.8221,0.4706,0.8214
0x6a325ad7b32a0de8,6,0.4831,0.8222,0.4642,0.8231
0x6a325ad7b32a0de8,7,0.4975,0.8128,0.4593,0.826
0x6a325ad7b32a0de8,8,0.4836,0.8224,0.4551,0.8282
0x6a325ad7b32a0de8,9,0.4686,0.8246,0.4513,0.8301
0x6a325ad7b32a0de8,10,0.4647,0.8282,0.4481,0.8308
0x73ac544a845ba398,1,0.5589,0.7886,0.7737,0.7211
0x73ac544a845ba398,2,0.528,0.8041,0.5939,0.7796
0x73ac544a845ba398,3,0.5227,0.8064,0.5663,0.7913
0x73ac544a845ba398,4,0.5026,0.8136,0.5528,0.7956
0x73ac544a845ba398,5,0.5094,0.8111,0.5448,0.7996
0x73ac544a845ba398,6,0.4966,0.8131,0.5394,0.8012
0x73ac544a845ba398,7,0.501,0.8119,0.5335,0.8034
0x73ac544a845ba398,8,0.4948,0.8171,0.5269,0.8046
0x73ac544a845ba398,9,0.4903,0.8194,0.5253,0.8051
0x73ac544a845ba398,10,0.5039,0.8115,0.5192,0.8083
0x51b5d83da62f81ae,1,0.5214,0.8049,0.6388,0.7754
0x51b5d83da62f81ae,2,0.4933,0.8169,0.5068,0.8094
0x51b5d83da62f81ae,3,0.4937,0.8134,0.4875,0.8162
0x51b5d83da62f81ae,4,0.4742,0.822,0.4756,0.82
0x51b5d83da62f81ae,5,0.4808,0.8178,0.4658,0.8243
0x51b5d83da62f81ae,6,0.4762,0.8207,0.4589,0.8278
0x51b5d83da62f81ae,7,0.4602,0.8288,0.4544,0.8292
0x51b5d83da62f81ae,8,0.4586,0.8294,0.449,0.829
0x51b5d83da62f81ae,9,0.4592,0.8259,0.4453,0.8314
0x51b5d83da62f81ae,10,0.4615,0.8275,0.4423,0.833
0x1b3e8024fc11138,1,0.5616,0.7943,0.7326,0.7507
0x1b3e8024fc11138,2,0.5207,0.8046,0.5294,0.8025
0x1b3e8024fc11138,3,0.504,0.8133,0.5051,0.8111
0x1b3e8024fc11138,4,0.4967,0.8162,0.4911,0.8142
0x1b3e8024fc11138,5,0.485,0.8194,0.483,0.8181
0x1b3e8024fc11138,6,0.4811,0.8179,0.4756,0.8208
0x1b3e8024fc11138,7,0.4778,0.8228,0.47,0.8224
0x1b3e8024fc11138,8,0.4819,0.8205,0.4644,0.8246
0x1b3e8024fc11138,9,0.4733,0.8221,0.4607,0.8251
0x1b3e8024fc11138,10,0.4757,0.8219,0.4573,0.8276
0x5ca7c8749cf4095c,1,0.5362,0.8023,0.702,0.7509
0x5ca7c8749cf4095c,2,0.5116,0.8069,0.544,0.7986
0x5ca7c8749cf4095c,3,0.4925,0.8176,0.5204,0.8077
0x5ca7c8749cf4095c,4,0.488,0.8131,0.5084,0.8114
0x5ca7c8749cf4095c,5,0.4815,0.8181,0.4972,0.8141
0x5ca7c8749cf4095c,6,0.471,0.8214,0.4925,0.8176
0x5ca7c8749cf4095c,7,0.4732,0.8217,0.4865,0.8166
0x5ca7c8749cf4095c,8,0.4675,0.8235,0.483,0.8192
0x5ca7c8749cf4095c,9,0.4685,0.8233,0.478,0.8211
0x5ca7c8749cf4095c,10,0.4693,0.822,0.4762,0.8226
0x1805f80d33e9619c,1,0.633,0.7738,1.1574,0.5884
0x1805f80d33e9619c,2,0.577,0.7924,0.7521,0.7272
0x1805f80d33e9619c,3,0.5544,0.7972,0.6901,0.752
0x1805f80d33e9619c,4,0.5402,0.8001,0.6597,0.7623
0x1805f80d33e9619c,5,0.5314,0.8054,0.6448,0.7705
0x1805f80d33e9619c,6,0.5288,0.8025,0.6307,0.7737
0x1805f80d33e9619c,7,0.5212,0.8104,0.6197,0.7794
0x1805f80d33e9619c,8,0.5126,0.8107,0.6153,0.7803
0x1805f80d33e9619c,9,0.5111,0.8114,0.6077,0.7829
0x1805f80d33e9619c,10,0.5122,0.8114,0.6059,0.786
0x6093dcebeb74534,1,0.5832,0.7886,0.7584,0.7515
0x6093dcebeb74534,2,0.5391,0.8014,0.5466,0.7981
0x6093dcebeb74534,3,0.519,0.8091,0.5178,0.8073
0x6093dcebeb74534,4,0.5066,0.8124,0.5027,0.8105
0x6093dcebeb74534,5,0.4993,0.8141,0.4921,0.8147
0x6093dcebeb74534,6,0.4915,0.8174,0.4838,0.8179
0x6093dcebeb74534,7,0.4902,0.8166,0.4774,0.8205
0x6093dcebeb74534,8,0.4834,0.8178,0.4725,0.8218
0x6093dcebeb74534,9,0.4756,0.8213,0.4677,0.8232
0x6093dcebeb74534,10,0.4739,0.8228,0.4637,0.8253
0x3bfd8e31f0d2cbb8,1,0.559,0.7934,0.8467,0.7086
0x3bfd8e31f0d2cbb8,2,0.5268,0.8029,0.5964,0.7797
0x3bfd8e31f0d2cbb8,3,0.5086,0.8097,0.5656,0.7929
0x3bfd8e31f0d2cbb8,4,0.499,0.812,0.5494,0.7995
0x3bfd8e31f0d2cbb8,5,0.4958,0.8132,0.5376,0.8028
0x3bfd8e31f0d2cbb8,6,0.4888,0.817,0.5277,0.8052
0x3bfd8e31f0d2cbb8,7,0.4886,0.8155,0.5235,0.8073
0x3bfd8e31f0d2cbb8,8,0.4799,0.8213,0.5169,0.8094
0x3bfd8e31f0d2cbb8,9,0.4781,0.821,0.5125,0.8122
0x3bfd8e31f0d2cbb8,10,0.4734,0.8212,0.5087,0.8119
0x2f2770d62b9a5017,1,0.5632,0.7949,0.6905,0.7607
0x2f2770d62b9a5017,2,0.5384,0.8012,0.5406,0.7999
0x2f2770d62b9a5017,3,0.522,0.805,0.5182,0.8061
0x2f2770d62b9a5017,4,0.5135,0.8091,0.5063,0.8099
0x2f2770d62b9a5017,5,0.5045,0.8093,0.4962,0.813
0x2f2770d62b9a5017,6,0.4971,0.8111,0.4904,0.8144
0x2f2770d62b9a5017,7,0.4873,0.8176,0.4847,0.8159
0x2f2770d62b9a5017,8,0.4869,0.8171,0.4797,0.8184
0x2f2770d62b9a5017,9,0.4859,0.8138,0.4752,0.8192
0x2f2770d62b9a5017,10,0.4874,0.8171,0.4725,0.82
0x32e3c8006b2f38a4,1,0.6322,0.7784,0.8487,0.7263
0x32e3c8006b2f38a4,2,0.576,0.789,0.6107,0.7818
0x32e3c8006b2f38a4,3,0.5544,0.7987,0.5741,0.7903
0x32e3c8006b2f38a4,4,0.5414,0.799,0.5604,0.7932
0x32e3c8006b2f38a4,5,0.5333,0.8051,0.5482,0.7984
0x32e3c8006b2f38a4,6,0.5314,0.8024,0.542,0.7996
0x32e3c8006b2f38a4,7,0.5214,0.8069,0.5364,0.8004
0x32e3c8006b2f38a4,8,0.5221,0.8086,0.5317,0.8022
0x32e3c8006b2f38a4,9,0.5191,0.8071,0.5296,0.8041
0x32e3c8006b2f38a4,10,0.5177,0.8106,0.5283,0.8027
0x5a5ac588659be34b,1,0.5761,0.7874,0.7463,0.7465
0x5a5ac588659be34b,2,0.5401,0.7969,0.5893,0.7824
0x5a5ac588659be34b,3,0.5285,0.8006,0.5666,0.7911
0x5a5ac588659be34b,4,0.5191,0.8051,0.5556,0.7938
0x5a5ac588659be34b,5,0.5108,0.8079,0.5457,0.7961
0x5a5ac588659be34b,6,0.5079,0.8076,0.5419,0.7966
0x5a5ac588659be34b,7,0.5063,0.8077,0.5331,0.7994
0x5a5ac588659be34b,8,0.5056,0.8124,0.5297,0.8012
0x5a5ac588659be34b,9,0.5014,0.8131,0.5266,0.8023
0x5a5ac588659be34b,10,0.4962,0.8121,0.5244,0.8024
0x239ad4d051a25c0c,1,0.6007,0.7808,0.8036,0.7295
0x239ad4d051a25c0c,2,0.5639,0.7934,0.6154,0.7744
0x239ad4d051a25c0c,3,0.543,0.7981,0.5886,0.7841
0x239ad4d051a25c0c,4,0.5363,0.7992,0.5688,0.7885
0x239ad4d051a25c0c,5,0.5261,0.8024,0.561,0.7897
0x239ad4d051a25c0c,6,0.5237,0.8049,0.5519,0.7928
0x239ad4d051a25c0c,7,0.5192,0.8015,0.5456,0.7958
0x239ad4d051a25c0c,8,0.5145,0.8076,0.5419,0.7976
0x239ad4d051a25c0c,9,0.5159,0.8059,0.5411,0.7981
0x239ad4d051a25c0c,10,0.5049,0.8108,0.5348,0.7989
0x3807b8af386fd8e,1,0.6311,0.7706,0.9246,0.6834
0x3807b8af386fd8e,2,0.5787,0.7926,0.6512,0.763
0x3807b8af386fd8e,3,0.5598,0.791,0.6148,0.7753
0x3807b8af386fd8e,4,0.5469,0.7976,0.598,0.7805
0x3807b8af386fd8e,5,0.5432,0.7998,0.5841,0.7831
0x3807b8af386fd8e,6,0.5321,0.8039,0.5772,0.7872
0x3807b8af386fd8e,7,0.5309,0.8066,0.569,0.7888
0x3807b8af386fd8e,8,0.5243,0.805,0.5657,0.7886
0x3807b8af386fd8e,9,0.5207,0.8084,0.5619,0.7909
0x3807b8af386fd8e,10,0.5188,0.8066,0.5575,0.7925
0x7e105adf98c9bbaa,1,0.5311,0.8016,0.6879,0.7541
0x7e105adf98c9bbaa,2,0.5074,0.8117,0.5431,0.7962
0x7e105adf98c9bbaa,3,0.4947,0.814,0.5229,0.8052
0x7e105adf98c9bbaa,4,0.4886,0.8125,0.5141,0.8076
0x7e105adf98c9bbaa,5,0.48,0.8192,0.5034,0.8112
0x7e105adf98c9bbaa,6,0.4776,0.8176,0.4977,0.8142
0x7e105adf98c9bbaa,7,0.4803,0.8163,0.4936,0.8159
0x7e105adf98c9bbaa,8,0.4718,0.8211,0.4903,0.8163
0x7e105adf98c9bbaa,9,0.475,0.8201,0.4886,0.817
0x7e105adf98c9bbaa,10,0.4722,0.8234,0.4856,0.8186
0x1d20b910810224b,1,0.6956,0.7639,0.9707,0.7072
0x1d20b910810224b,2,0.6212,0.7809,0.6417,0.7806
0x1d20b910810224b,3,0.5893,0.7932,0.5948,0.79
0x1d20b910810224b,4,0.5706,0.7954,0.5704,0.7953
0x1d20b910810224b,5,0.5579,0.7991,0.5555,0.7986
0x1d20b910810224b,6,0.5501,0.8035,0.5441,0.8011
0x1d20b910810224b,7,0.5421,0.8044,0.5357,0.8038
0x1d20b910810224b,8,0.5329,0.8079,0.5284,0.8069
0x1d20b910810224b,9,0.5277,0.809,0.5224,0.8074
0x1d20b910810224b,10,0.5261,0.8067,0.5174,0.8092
0x57ba7a2ccc6ebcef,1,0.5981,0.788,0.7528,0.7536
0x57ba7a2ccc6ebcef,2,0.552,0.7995,0.5644,0.7964
0x57ba7a2ccc6ebcef,3,0.5341,0.8032,0.5354,0.8024
0x57ba7a2ccc6ebcef,4,0.5227,0.8051,0.5188,0.8076
0x57ba7a2ccc6ebcef,5,0.5126,0.8111,0.5083,0.8101
0x57ba7a2ccc6ebcef,6,0.5073,0.8136,0.5004,0.8128
0x57ba7a2ccc6ebcef,7,0.5025,0.8145,0.4942,0.8135
0x57ba7a2ccc6ebcef,8,0.4961,0.8165,0.4896,0.8165
0x57ba7a2ccc6ebcef,9,0.4923,0.8187,0.4854,0.8172
0x57ba7a2ccc6ebcef,10,0.4931,0.8174,0.4817,0.818
0x56bb4b6f816eaa88,1,0.5429,0.798,0.6756,0.7573
0x56bb4b6f816eaa88,2,0.5192,0.804,0.5646,0.7873
0x56bb4b6f816eaa88,3,0.5169,0.8062,0.5443,0.794
0x56bb4b6f816eaa88,4,0.5001,0.8074,0.5318,0.8019
0x56bb4b6f816eaa88,5,0.4955,0.8151,0.5277,0.801
0x56bb4b6f816eaa88,6,0.4893,0.8166,0.522,0.8038
0x56bb4b6f816eaa88,7,0.4884,0.8179,0.5184,0.8046
0x56bb4b6f816eaa88,8,0.4928,0.8166,0.5112,0.8087
0x56bb4b6f816eaa88,9,0.4832,0.818,0.5097,0.8087
0x56bb4b6f816eaa88,10,0.4813,0.8198,0.5065,0.8093
0x7e74deb026d7a0dd,1,0.5911,0.7867,0.7347,0.7565
0x7e74deb026d7a0dd,2,0.5527,0.799,0.5701,0.7925
0x7e74deb026d7a0dd,3,0.5375,0.8027,0.546,0.7973
0x7e74deb026d7a0dd,4,0.5257,0.8062,0.5343,0.8013
0x7e74deb026d7a0dd,5,0.5148,0.8106,0.5268,0.8032
0x7e74deb026d7a0dd,6,0.5103,0.8119,0.5196,0.8053
0x7e74deb026d7a0dd,7,0.5093,0.8111,0.5169,0.8077
0x7e74deb026d7a0dd,8,0.5024,0.8136,0.5119,0.8081
0x7e74deb026d7a0dd,9,0.5053,0.8107,0.5089,0.8087
0x7e74deb026d7a0dd,10,0.4996,0.8146,0.505,0.809
0x142ffd9a630d6049,1,0.5949,0.7869,0.7374,0.7552
0x142ffd9a630d6049,2,0.5553,0.7963,0.5726,0.7914
0x142ffd9a630d6049,3,0.5349,0.8034,0.5477,0.797
0x142ffd9a630d6049,4,0.5222,0.8076,0.5361,0.8014
0x142ffd9a630d6049,5,0.5189,0.8084,0.5274,0.8042
0x142ffd9a630d6049,6,0.5115,0.8106,0.5218,0.8051
0x142ffd9a630d6049,7,0.5064,0.8133,0.517,0.8071
0x142ffd9a630d6049,8,0.5105,0.8104,0.5134,0.807
0x142ffd9a630d6049,9,0.5046,0.8116,0.5104,0.8079
0x142ffd9a630d6049,10,0.5054,0.8134,0.5076,0.8107
