id,epoch,val_loss,val_acc,loss,acc
0x4f912b6d0151ae9c,2,0.5243,0.8105,0.5615,0.7972
0x4f912b6d0151ae9c,3,0.5091,0.8135,0.5325,0.8034
0x4f912b6d0151ae9c,4,0.4973,0.8159,0.5176,0.8074
0x4f912b6d0151ae9c,5,0.4889,0.8185,0.5067,0.8112
0x4f912b6d0151ae9c,6,0.4859,0.8199,0.5012,0.8136
0x4f912b6d0151ae9c,7,0.4824,0.8216,0.495,0.8156
0x4f912b6d0151ae9c,8,0.4786,0.8195,0.4904,0.8177
0x4f912b6d0151ae9c,9,0.4751,0.8219,0.4864,0.8178
0x4f912b6d0151ae9c,10,0.4743,0.8241,0.4826,0.8176
0x4f9ca94c3e0c0770,1,0.5964,0.7919,0.9204,0.6844
0x4f9ca94c3e0c0770,2,0.5444,0.8029,0.6338,0.7719
0x4f9ca94c3e0c0770,3,0.5224,0.8086,0.5903,0.7856
0x4f9ca94c3e0c0770,4,0.5108,0.8112,0.5671,0.7927
0x4f9ca94c3e0c0770,5,0.5024,0.814,0.5544,0.7973
0x4f9ca94c3e0c0770,6,0.4997,0.8146,0.5464,0.8005
0x4f9ca94c3e0c0770,7,0.4933,0.8173,0.5385,0.8015
0x4f9ca94c3e0c0770,8,0.4906,0.8165,0.534,0.8021
0x4f9ca94c3e0c0770,9,0.4857,0.8218,0.5295,0.8063
0x4f9ca94c3e0c0770,10,0.4828,0.8189,0.5227,0.8077
0x77b697d411ea3422,1,0.5575,0.8015,0.7903,0.7214
0x77b697d411ea3422,2,0.5339,0.8028,0.5932,0.7839
0x77b697d411ea3422,3,0.5192,0.8089,0.5647,0.7924
0x77b697d411ea3422,4,0.5063,0.8129,0.5525,0.7985
0x77b697d411ea3422,5,0.5041,0.8152,0.5425,0.8011
0x77b697d411ea3422,6,0.4994,0.8146,0.5367,0.8022
0x77b697d411ea3422,7,0.5003,0.8156,0.5336,0.8036
0x77b697d411ea3422,8,0.5014,0.8139,0.531,0.8037
0x77b697d411ea3422,9,0.494,0.8188,0.5298,0.8051
0x77b697d411ea3422,10,0.4925,0.8226,0.5264,0.8056
0x4dfc0bd311a36610,1,0.5998,0.7824,1.0269,0.6491
0x4dfc0bd311a36610,2,0.551,0.7964,0.6956,0.752
0x4dfc0bd311a36610,3,0.529,0.8035,0.6465,0.7685
0x4dfc0bd311a36610,4,0.5148,0.8105,0.6241,0.7772
0x4dfc0bd311a36610,5,0.5146,0.8104,0.609,0.7822
0x4dfc0bd311a36610,6,0.5065,0.8126,0.5975,0.7863
0x4dfc0bd311a36610,7,0.5008,0.8149,0.5872,0.789
0x4dfc0bd311a36610,8,0.5,0.8134,0.5817,0.7905
0x4dfc0bd311a36610,9,0.4942,0.8168,0.579,0.7931
0x4dfc0bd311a36610,10,0.4972,0.8131,0.5747,0.7932
0x7c4aef26b4ac1d46,1,0.6384,0.7808,0.9648,0.6896
0x7c4aef26b4ac1d46,2,0.5712,0.799,0.6496,0.7718
0x7c4aef26b4ac1d46,3,0.5449,0.8029,0.599,0.7838
0x7c4aef26b4ac1d46,4,0.5279,0.8082,0.5764,0.7936
0x7c4aef26b4ac1d46,5,0.5165,0.8127,0.5571,0.7968
0x7c4aef26b4ac1d46,6,0.5102,0.8136,0.5502,0.7997
0x7c4aef26b4ac1d46,7,0.5062,0.8132,0.5415,0.8017
0x7c4aef26b4ac1d46,8,0.5028,0.8158,0.5361,0.804
0x7c4aef26b4ac1d46,9,0.4963,0.8158,0.5302,0.8055
0x7c4aef26b4ac1d46,10,0.4953,0.8163,0.5255,0.8071
0x1733b8eb3bc23572,1,0.6138,0.7943,0.878,0.7182
0x1733b8eb3bc23572,2,0.5598,0.8004,0.6162,0.7797
0x1733b8eb3bc23572,3,0.5421,0.8014,0.5756,0.7904
0x1733b8eb3bc23572,4,0.5279,0.8076,0.5577,0.796
