id,epoch,val_loss,val_acc,loss,acc
0x576d1fbebcf649d8,6,0.4708,0.8351,0.6517,0.7596
0x576d1fbebcf649d8,7,0.4922,0.8318,0.6179,0.7746
0x576d1fbebcf649d8,8,0.4745,0.8259,0.5821,0.7934
0x576d1fbebcf649d8,9,0.4476,0.844,0.5739,0.7943
0x576d1fbebcf649d8,10,0.442,0.8442,0.553,0.8014
0x1dc1c76d11e87724,1,0.7354,0.7159,1.144,0.6281
0x1dc1c76d11e87724,2,0.7146,0.7094,0.872,0.6642
0x1dc1c76d11e87724,3,0.6365,0.745,0.8167,0.6881
0x1dc1c76d11e87724,4,1.4544,0.5712,1.1843,0.6792
0x1dc1c76d11e87724,5,0.7556,0.7091,1.4019,0.6386
0x1dc1c76d11e87724,6,0.7299,0.7325,2.0739,0.6319
0x1dc1c76d11e87724,7,0.6919,0.7244,1.0761,0.6542
0x1dc1c76d11e87724,8,0.8488,0.6898,1.287,0.6406
0x1dc1c76d11e87724,9,0.8599,0.7,0.9342,0.6494
0x1dc1c76d11e87724,10,0.7067,0.7154,1.5827,0.6312
0x8116f1667f15eba,1,0.6117,0.7791,2.2893,0.6813
0x8116f1667f15eba,2,0.4861,0.8271,0.6496,0.7685
0x8116f1667f15eba,3,0.4371,0.8381,0.5429,0.8064
0x8116f1667f15eba,4,0.4358,0.8407,0.504,0.8183
0x8116f1667f15eba,5,0.452,0.8364,0.4754,0.8285
0x8116f1667f15eba,6,0.3962,0.8588,0.4641,0.8316
0x8116f1667f15eba,7,0.4003,0.8558,0.4465,0.8384
0x8116f1667f15eba,8,0.3856,0.8622,0.4357,0.8432
0x8116f1667f15eba,9,0.3989,0.8576,0.43,0.8444
0x8116f1667f15eba,10,0.3967,0.8616,0.4221,0.8478
0x5ba0cb2e4ec05ff9,1,1.092,0.5914,3.3906,0.5016
0x5ba0cb2e4ec05ff9,2,0.8677,0.6623,1.274,0.5427
0x5ba0cb2e4ec05ff9,3,0.8023,0.6744,1.0263,0.6152
0x5ba0cb2e4ec05ff9,4,0.6735,0.7182,0.9146,0.6479
0x5ba0cb2e4ec05ff9,5,0.7058,0.6878,0.8923,0.6563
0x5ba0cb2e4ec05ff9,6,0.6626,0.7239,0.8686,0.6626
0x5ba0cb2e4ec05ff9,7,0.659,0.7476,0.8577,0.664
0x5ba0cb2e4ec05ff9,8,0.6822,0.7032,0.8727,0.6614
0x5ba0cb2e4ec05ff9,9,0.6495,0.7414,0.8627,0.6614
0x5ba0cb2e4ec05ff9,10,0.9411,0.6674,0.8799,0.6611
0x572ccf83dda18058,1,1.1078,0.5639,3.2293,0.3845
0x572ccf83dda18058,2,0.8687,0.6205,1.2644,0.5223
0x572ccf83dda18058,3,0.8232,0.6521,1.0866,0.5708
0x572ccf83dda18058,4,1.0477,0.6897,0.9168,0.6391
0x572ccf83dda18058,5,0.6476,0.732,0.8324,0.6726
0x572ccf83dda18058,6,0.6346,0.729,0.7993,0.6835
0x572ccf83dda18058,7,0.6656,0.7165,0.7993,0.6856
0x572ccf83dda18058,8,0.6115,0.7336,0.7689,0.6894
0x572ccf83dda18058,9,0.6615,0.7239,0.7573,0.6955
0x572ccf83dda18058,10,0.6467,0.7356,0.7559,0.6958
0xa57b642fc94dd9,1,0.8671,0.6734,2.9547,0.5341
0xa57b642fc94dd9,2,1.2437,0.5091,1.3979,0.4989
0xa57b642fc94dd9,3,1.1146,0.6741,1.4692,0.4874
0xa57b642fc94dd9,4,1.1153,0.6206,1.4592,0.4894
0xa57b642fc94dd9,5,1.0955,0.6443,1.5181,0.4753
0xa57b642fc94dd9,6,1.0428,0.623,1.4851,0.4788
0xa57b642fc94dd9,7,1.1859,0.5652,1.5271,0.4763
0xa57b642fc94dd9,8,1.2602,0.5632,1.5849,0.4496
0xa57b642fc94dd9,9,1.4147,0.558,1.5129,0.4815
0xa57b642fc94dd9,10,1.8786,0.4715,1.5603,0.4749
0x21832aacabdf0554,1,0.8192,0.708,3.6591,0.632
0x21832aacabdf0554,2,0.7483,0.734,0.8854,0.6766
0x21832aacabdf0554,3,0.6942,0.7292,0.8091,0.7015
0x21832aacabdf0554,4,0.6043,0.7667,0.746,0.7216
0x21832aacabdf0554,5,0.5968,0.7885,0.7134,0.7374
0x21832aacabdf0554,6,0.574,0.7951,0.6925,0.7457
0x21832aacabdf0554,7,0.5703,0.7998,0.6714,0.7547
0x21832aacabdf0554,8,0.5658,0.8037,0.6739,0.7547
0x21832aacabdf0554,9,0.5587,0.8086,0.6623,0.7597
0x21832aacabdf0554,10,0.5874,0.7977,0.6471,0.7652
0xb96a21072cb215f,1,0.9098,0.6317,2.2393,0.5077
0xb96a21072cb215f,2,0.8183,0.6469,0.9981,0.5954
0xb96a21072cb215f,3,0.724,0.7061,0.9069,0.6328
0xb96a21072cb215f,4,0.6482,0.7399,0.8094,0.6854
0xb96a21072cb215f,5,0.614,0.7495,0.7646,0.7067
0xb96a21072cb215f,6,0.6057,0.769,0.7345,0.719
0xb96a21072cb215f,7,0.6039,0.7799,0.7227,0.7279
0xb96a21072cb215f,8,0.5799,0.788,0.7072,0.7341
0xb96a21072cb215f,9,0.5846,0.7605,0.6977,0.7391
0xb96a21072cb215f,10,0.5468,0.8122,0.6555,0.7564
0x681cbd39bd2c47ef,1,0.8188,0.7031,3.3295,0.6101
0x681cbd39bd2c47ef,2,0.677,0.7466,0.8501,0.6739
0x681cbd39bd2c47ef,3,0.6657,0.7548,0.7701,0.707
0x681cbd39bd2c47ef,4,0.6109,0.7821,0.7083,0.7349
0x681cbd39bd2c47ef,5,0.5843,0.79,0.699,0.7432
0x681cbd39bd2c47ef,6,0.5864,0.7951,0.6862,0.7491
0x681cbd39bd2c47ef,7,0.6012,0.7906,0.703,0.7459
0x681cbd39bd2c47ef,8,0.6077,0.7956,0.6883,0.7554
0x681cbd39bd2c47ef,9,0.6103,0.7968,0.684,0.7585
0x681cbd39bd2c47ef,10,0.5849,0.7875,0.69,0.7581
0x38c45aa9605b4885,1,1.4486,0.3809,3.2503,0.3365
0x38c45aa9605b4885,2,1.2213,0.4449,1.7468,0.3499
0x38c45aa9605b4885,3,1.2178,0.4926,1.5644,0.4025
0x38c45aa9605b4885,4,1.2605,0.4846,1.5019,0.404
0x38c45aa9605b4885,5,1.4459,0.3765,1.6121,0.3716
0x38c45aa9605b4885,6,1.4079,0.4301,1.6978,0.3441
0x38c45aa9605b4885,7,1.4334,0.4098,1.6895,0.3441
0x38c45aa9605b4885,8,1.4064,0.4107,1.6761,0.3516
0x38c45aa9605b4885,9,1.4997,0.3499,1.6925,0.3496
0x38c45aa9605b4885,10,1.5962,0.3329,1.7714,0.3508
0x1fbb4e91f90c91a4,1,0.7341,0.6943,2.2033,0.5507
0x1fbb4e91f90c91a4,2,0.6904,0.7172,0.9896,0.6285
0x1fbb4e91f90c91a4,3,0.8992,0.6706,0.9992,0.6288
0x1fbb4e91f90c91a4,4,0.7676,0.7075,0.9905,0.6323
0x1fbb4e91f90c91a4,5,0.7057,0.7193,1.035,0.6191
0x1fbb4e91f90c91a4,6,0.6968,0.7199,0.9139,0.6545
0x1fbb4e91f90c91a4,7,0.7024,0.717,0.9173,0.6527
0x1fbb4e91f90c91a4,8,0.8009,0.7102,0.9964,0.633
0x1fbb4e91f90c91a4,9,0.7465,0.7149,0.9966,0.6365
0x1fbb4e91f90c91a4,10,0.7079,0.7041,0.9827,0.6388
0xc81c90d7847287a,1,0.5874,0.7897,1.1377,0.671
0xc81c90d7847287a,2,0.6146,0.7729,0.7126,0.7449
0xc81c90d7847287a,3,0.5864,0.7728,0.7085,0.7481
0xc81c90d7847287a,4,0.5192,0.8078,0.6853,0.7556
0xc81c90d7847287a,5,0.5749,0.7987,0.6796,0.7603
0xc81c90d7847287a,6,0.5875,0.7876,0.7174,0.7519
0xc81c90d7847287a,7,0.6021,0.8128,0.6935,0.7554
0xc81c90d7847287a,8,0.5497,0.8096,0.7278,0.7481
0xc81c90d7847287a,9,0.5383,0.8094,0.7161,0.7504
0xc81c90d7847287a,10,0.8037,0.705,0.7372,0.7471
0x44c0c158de7b8a90,1,1.4969,0.3876,2.8307,0.2746
0x44c0c158de7b8a90,2,1.2054,0.5331,1.5846,0.3864
0x44c0c158de7b8a90,3,1.082,0.5369,1.3358,0.4672
0x44c0c158de7b8a90,4,0.9868,0.5866,1.1808,0.527
0x44c0c158de7b8a90,5,0.8814,0.6316,1.0674,0.5769
0x44c0c158de7b8a90,6,0.8595,0.6343,1.0035,0.5928
0x44c0c158de7b8a90,7,0.8538,0.638,1.031,0.5933
0x44c0c158de7b8a90,8,0.7107,0.7173,0.9214,0.645
0x44c0c158de7b8a90,9,0.7102,0.72,0.8952,0.6599
0x44c0c158de7b8a90,10,0.7148,0.7307,0.8973,0.6539
0x5234a3280c88285a,1,1.0172,0.6294,2.8779,0.5614
0x5234a3280c88285a,2,0.8295,0.6833,1.1236,0.6041
0x5234a3280c88285a,3,0.6541,0.7271,0.8942,0.6659
0x5234a3280c88285a,4,0.6457,0.7245,0.7851,0.6924
0x5234a3280c88285a,5,0.6395,0.7444,0.741,0.7032
0x5234a3280c88285a,6,0.6313,0.7318,0.749,0.701
0x5234a3280c88285a,7,0.7199,0.7046,0.7398,0.704
0x5234a3280c88285a,8,0.6561,0.7533,0.7488,0.7049
0x5234a3280c88285a,9,0.6232,0.7514,0.766,0.701
0x5234a3280c88285a,10,0.6499,0.7364,0.7221,0.7087
0x7520223b34bfad89,1,0.7987,0.6879,3.2264,0.5512
0x7520223b34bfad89,2,0.6562,0.7291,1.0031,0.6382
0x7520223b34bfad89,3,0.6124,0.7436,0.8375,0.6814
0x7520223b34bfad89,4,0.5871,0.7417,0.7703,0.6979
0x7520223b34bfad89,5,0.6089,0.7386,0.7278,0.7051
0x7520223b34bfad89,6,0.5874,0.7391,0.7044,0.7139
0x7520223b34bfad89,7,0.5725,0.7425,0.6803,0.7194
0x7520223b34bfad89,8,0.5674,0.7732,0.659,0.7248
0x7520223b34bfad89,9,0.565,0.7398,0.6548,0.7271
0x7520223b34bfad89,10,0.5568,0.7668,0.6479,0.7312
0x3448dd001069d52c,1,0.9044,0.6951,2.5829,0.6331
0x3448dd001069d52c,2,0.9147,0.6868,1.0467,0.6399
0x3448dd001069d52c,3,0.85,0.6864,1.0418,0.6452
0x3448dd001069d52c,4,0.964,0.6721,1.0563,0.6409
0x3448dd001069d52c,5,0.8318,0.7024,1.1416,0.6194
0x3448dd001069d52c,6,0.852,0.7149,1.0622,0.6376
0x3448dd001069d52c,7,1.291,0.6431,1.1036,0.6201
0x3448dd001069d52c,8,0.9215,0.6852,1.0667,0.6382
0x3448dd001069d52c,9,1.0235,0.6879,1.0666,0.6393
0x3448dd001069d52c,10,1.0191,0.6332,1.111,0.6269
0x6c1b3083dcf91fc0,1,0.6348,0.7767,1.4987,0.6806
0x6c1b3083dcf91fc0,2,0.54,0.8005,0.7086,0.748
0x6c1b3083dcf91fc0,3,0.6046,0.8005,0.6966,0.7555
0x6c1b3083dcf91fc0,4,0.6228,0.7971,0.6889,0.7624
0x6c1b3083dcf91fc0,5,0.7531,0.7237,0.6842,0.7624
0x6c1b3083dcf91fc0,6,0.5918,0.7878,0.7113,0.7411
0x6c1b3083dcf91fc0,7,0.6158,0.7254,0.6868,0.7524
0x6c1b3083dcf91fc0,8,0.5805,0.7934,0.7439,0.7103
0x6c1b3083dcf91fc0,9,0.6597,0.7224,0.6752,0.7639
0x6c1b3083dcf91fc0,10,0.5992,0.7461,0.6981,0.7525
0x6d0fe5d0324f0168,1,0.7081,0.7154,2.0823,0.6186
0x6d0fe5d0324f0168,2,0.7077,0.7151,0.8828,0.6759
0x6d0fe5d0324f0168,3,0.7568,0.7508,0.8736,0.6778
0x6d0fe5d0324f0168,4,0.6677,0.7379,0.8487,0.6843
0x6d0fe5d0324f0168,5,0.6616,0.7541,0.8529,0.6855
0x6d0fe5d0324f0168,6,0.6991,0.7499,0.8527,0.6859
0x6d0fe5d0324f0168,7,0.7115,0.7371,0.8983,0.6616
0x6d0fe5d0324f0168,8,0.6671,0.7631,0.8469,0.6841
0x6d0fe5d0324f0168,9,0.8403,0.706,0.8208,0.7072
0x6d0fe5d0324f0168,10,0.6521,0.7744,0.8248,0.7038
0x4d4a97dcd2868eb9,1,0.8237,0.6567,3.5424,0.5711
0x4d4a97dcd2868eb9,2,0.7051,0.7039,0.9159,0.6628
0x4d4a97dcd2868eb9,3,0.5584,0.8043,0.7706,0.7093
0x4d4a97dcd2868eb9,4,0.5166,0.8187,0.6749,0.7515
0x4d4a97dcd2868eb9,5,0.4979,0.8304,0.617,0.7708
0x4d4a97dcd2868eb9,6,0.4969,0.8294,0.5919,0.7815
0x4d4a97dcd2868eb9,7,0.4353,0.8441,0.5606,0.7973
0x4d4a97dcd2868eb9,8,0.4253,0.8518,0.5405,0.8078
0x4d4a97dcd2868eb9,9,0.429,0.8517,0.532,0.8119
0x4d4a97dcd2868eb9,10,0.3977,0.8596,0.5075,0.8216
0x3651ecb5c255b451,1,0.8469,0.7114,2.3782,0.6342
0x3651ecb5c255b451,2,0.6673,0.7346,0.8911,0.685
0x3651ecb5c255b451,3,0.6285,0.7384,0.7777,0.6973
0x3651ecb5c255b451,4,0.6319,0.7415,0.7352,0.7037
0x3651ecb5c255b451,5,0.6262,0.739,0.7189,0.7051
0x3651ecb5c255b451,6,0.6756,0.7241,0.7357,0.6994
0x3651ecb5c255b451,7,0.6631,0.7251,0.7603,0.6955
0x3651ecb5c255b451,8,0.6335,0.7407,0.7174,0.7084
0x3651ecb5c255b451,9,0.5932,0.7569,0.717,0.7123
0x3651ecb5c255b451,10,0.6005,0.7663,0.6905,0.7229
0x10387ed8ab60f7ca,1,1.0514,0.5931,3.8069,0.4486
0x10387ed8ab60f7ca,2,0.9085,0.6214,1.358,0.5109
0x10387ed8ab60f7ca,3,0.8753,0.6638,1.1359,0.5561
0x10387ed8ab60f7ca,4,0.7766,0.6964,1.0284,0.5902
0x10387ed8ab60f7ca,5,0.7376,0.7264,0.9797,0.6026
0x10387ed8ab60f7ca,6,0.6999,0.7007,0.9277,0.6188
0x10387ed8ab60f7ca,7,0.7735,0.7019,0.8985,0.6368
0x10387ed8ab60f7ca,8,0.7111,0.7101,0.8965,0.6359
0x10387ed8ab60f7ca,9,0.7842,0.6853,0.8803,0.6414
0x10387ed8ab60f7ca,10,0.6666,0.7293,0.8845,0.6377
0x2e1ecd2b8cc17de0,1,0.6826,0.7291,1.1652,0.632
0x2e1ecd2b8cc17de0,2,0.6465,0.7367,0.7615,0.6987
0x2e1ecd2b8cc17de0,3,0.5918,0.7676,0.7328,0.7119
0x2e1ecd2b8cc17de0,4,0.5972,0.7691,0.6788,0.7425
0x2e1ecd2b8cc17de0,5,0.5376,0.8035,0.6603,0.7702
0x2e1ecd2b8cc17de0,6,0.5165,0.8125,0.63,0.777
0x2e1ecd2b8cc17de0,7,0.5955,0.749,0.8262,0.7524
0x2e1ecd2b8cc17de0,8,0.5562,0.7779,0.7027,0.7643
0x2e1ecd2b8cc17de0,9,0.5702,0.7854,0.6572,0.7712
0x2e1ecd2b8cc17de0,10,0.5389,0.8066,0.6984,0.7753
0x1d1ae459fbe8b22,1,0.9542,0.7212,2.6346,0.6369
0x1d1ae459fbe8b22,2,0.8629,0.7053,1.0174,0.6486
0x1d1ae459fbe8b22,3,0.8507,0.7294,1.0195,0.6565
0x1d1ae459fbe8b22,4,1.0243,0.6801,0.9793,0.6652
0x1d1ae459fbe8b22,5,1.0255,0.6449,1.2383,0.5742
0x1d1ae459fbe8b22,6,1.0951,0.5837,1.2529,0.562
0x1d1ae459fbe8b22,7,1.8359,0.6211,1.222,0.5623
0x1d1ae459fbe8b22,8,0.932,0.6332,1.1749,0.5888
0x1d1ae459fbe8b22,9,0.9233,0.6554,1.1988,0.5652
0x1d1ae459fbe8b22,10,0.9696,0.6045,1.1725,0.5912
0x329954f8baa2d0fd,1,0.9201,0.7014,2.8057,0.6311
0x329954f8baa2d0fd,2,0.576,0.7872,0.8638,0.6872
0x329954f8baa2d0fd,3,0.5863,0.7836,0.8169,0.7108
0x329954f8baa2d0fd,4,0.5446,0.8195,0.8215,0.7063
0x329954f8baa2d0fd,5,0.5895,0.8043,0.7758,0.7226
0x329954f8baa2d0fd,6,0.624,0.8008,0.7536,0.7312
0x329954f8baa2d0fd,7,0.5339,0.8215,0.7432,0.7357
0x329954f8baa2d0fd,8,0.6569,0.8028,0.7103,0.7478
0x329954f8baa2d0fd,9,0.5746,0.8059,0.717,0.7458
0x329954f8baa2d0fd,10,0.6165,0.8018,0.7031,0.751
0x55394bb66310fc01,1,1.8786,0.2651,3.0643,0.2009
0x55394bb66310fc01,2,1.5869,0.3696,1.9199,0.2636
0x55394bb66310fc01,3,1.2548,0.4953,1.6281,0.3525
0x55394bb66310fc01,4,1.1002,0.5491,1.3644,0.4392
0x55394bb66310fc01,5,1.0751,0.5485,1.264,0.4759
0x55394bb66310fc01,6,1.1117,0.5244,1.2136,0.4922
0x55394bb66310fc01,7,0.88,0.6334,1.1763,0.5131
0x55394bb66310fc01,8,0.8682,0.6357,1.0425,0.5776
0x55394bb66310fc01,9,0.866,0.6444,0.9949,0.5931
0x55394bb66310fc01,10,0.8195,0.6431,0.9816,0.5973
0x2202708bb84177d1,1,0.6999,0.7176,1.8423,0.6258
0x2202708bb84177d1,2,0.6165,0.7363,0.8438,0.6842
0x2202708bb84177d1,3,0.6453,0.7768,0.8019,0.7062
0x2202708bb84177d1,4,0.7011,0.7416,0.7865,0.7143
0x2202708bb84177d1,5,0.6185,0.7825,0.7727,0.7248
0x2202708bb84177d1,6,0.6091,0.7789,0.7498,0.735
0x2202708bb84177d1,7,0.8968,0.629,1.6346,0.5925
0x2202708bb84177d1,8,0.754,0.6802,1.1408,0.5969
0x2202708bb84177d1,9,0.6932,0.6935,0.9603,0.6446
0x2202708bb84177d1,10,0.8445,0.7146,1.0117,0.6441
0x2f6fca1521f66df8,1,1.0668,0.5931,2.3435,0.5079
0x2f6fca1521f66df8,2,0.9114,0.6276,1.0841,0.5844
0x2f6fca1521f66df8,3,0.7555,0.7061,0.9404,0.6284
0x2f6fca1521f66df8,4,0.6701,0.7296,0.8078,0.6777
0x2f6fca1521f66df8,5,0.656,0.7493,0.7412,0.7021
0x2f6fca1521f66df8,6,0.5794,0.7636,0.6985,0.7179
0x2f6fca1521f66df8,7,0.6291,0.7521,0.6886,0.7251
0x2f6fca1521f66df8,8,0.5975,0.7631,0.6651,0.7321
0x2f6fca1521f66df8,9,0.5854,0.7679,0.6738,0.7286
0x2f6fca1521f66df8,10,0.5613,0.7804,0.6461,0.751
0x6b3248286c402c96,1,0.7911,0.6899,1.903,0.5214
0x6b3248286c402c96,2,0.6745,0.7257,0.8752,0.6696
0x6b3248286c402c96,3,0.629,0.7375,0.7667,0.6911
0x6b3248286c402c96,4,0.6227,0.735,0.6848,0.7174
0x6b3248286c402c96,5,0.5884,0.7494,0.665,0.7238
0x6b3248286c402c96,6,0.5561,0.7704,0.6527,0.7286
0x6b3248286c402c96,7,0.5445,0.7796,0.6498,0.74
0x6b3248286c402c96,8,0.5218,0.8107,0.626,0.7483
0x6b3248286c402c96,9,0.5044,0.8151,0.5969,0.7801
0x6b3248286c402c96,10,0.5268,0.7978,0.5821,0.7872
0x6293d6756cbec786,1,0.6811,0.7246,1.6116,0.6067
0x6293d6756cbec786,2,0.6126,0.7381,0.7416,0.7013
0x6293d6756cbec786,3,0.5901,0.7494,0.6764,0.7208
0x6293d6756cbec786,4,0.5702,0.751,0.6461,0.7276
0x6293d6756cbec786,5,0.5854,0.73,0.6241,0.7334
0x6293d6756cbec786,6,0.6618,0.7162,0.5969,0.7413
0x6293d6756cbec786,7,0.5362,0.7736,0.5911,0.7497
0x6293d6756cbec786,8,0.5347,0.7776,0.5781,0.7529
0x6293d6756cbec786,9,0.5601,0.7623,0.5686,0.7553
0x6293d6756cbec786,10,0.5309,0.7801,0.556,0.7615
0x63fe65b1dd06a08c,1,1.1358,0.6313,2.3073,0.4782
0x63fe65b1dd06a08c,2,0.9591,0.6181,1.3198,0.5093
0x63fe65b1dd06a08c,3,0.7642,0.7016,1.0652,0.5982
0x63fe65b1dd06a08c,4,0.7218,0.6991,0.9065,0.64
0x63fe65b1dd06a08c,5,0.7006,0.7173,0.8777,0.6566
0x63fe65b1dd06a08c,6,0.6917,0.7306,0.843,0.6627
0x63fe65b1dd06a08c,7,0.6502,0.7297,0.8164,0.6661
0x63fe65b1dd06a08c,8,0.6681,0.726,0.8356,0.6643
0x63fe65b1dd06a08c,9,0.7597,0.7195,0.8848,0.6417
0x63fe65b1dd06a08c,10,0.6435,0.7344,0.8885,0.6648
