round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neuron,last_activation,last_neuron,losses,optimizer,shapes
10,0.6225981287104743,0.7433571219444275,0.7146386771287236,0.7194107,relu,16,0.2,10,200,2,300,softmax,10,categorical_crossentropy,Adam,brick
10,0.9446388166461672,0.6676428318023682,1.1088750367590359,0.59526783,elu,16,0.3,10,100,0,200,softmax,10,categorical_crossentropy,Adam,brick
10,0.5570817333119256,0.7670714259147644,0.5796023426779678,0.7876786,elu,16,0.1,10,100,2,100,softmax,10,categorical_crossentropy,Adam,brick
10,0.6397517926352365,0.7411428689956665,0.7376451894726072,0.70823216,relu,32,0.3,10,300,3,200,softmax,10,categorical_crossentropy,Adam,brick
10,1.042611143725259,0.565500020980835,1.0602168934856142,0.569625,elu,32,0.1,10,100,1,300,softmax,10,categorical_crossentropy,Nadam,brick
10,0.4899834280014038,0.8451428413391113,0.5821520391021456,0.80314285,elu,64,0.1,10,100,0,300,softmax,10,categorical_crossentropy,Adam,brick
10,1.4696654626982553,0.448928564786911,1.7487653161627905,0.35214287,elu,16,0.3,10,100,0,300,softmax,10,categorical_crossentropy,Nadam,brick
10,0.7108407187121255,0.7186428308486938,0.9095254254170827,0.65164286,relu,16,0.3,10,200,2,200,softmax,10,categorical_crossentropy,Adam,brick
10,0.4420498911653246,0.8442142605781555,0.552986200264522,0.80139285,elu,64,0.3,10,300,1,100,softmax,10,categorical_crossentropy,Adam,brick
10,0.7067429667540959,0.7154285907745361,1.5827218083526406,0.63125,elu,16,0.1,10,100,3,200,softmax,10,categorical_crossentropy,Nadam,brick
10,0.39670628656659807,0.8615714311599731,0.4220549795627594,0.84776783,elu,64,0.1,10,300,2,200,softmax,10,categorical_crossentropy,Adam,brick
10,0.9411116936547416,0.6673571467399597,0.8799011094570159,0.6610536,elu,64,0.3,10,300,1,300,softmax,10,categorical_crossentropy,Nadam,brick
10,0.646736473424094,0.7356428503990173,0.7559019310644695,0.6958393,elu,32,0.3,10,200,2,100,softmax,10,categorical_crossentropy,Adam,brick
10,1.8785656241008213,0.4715000092983246,1.5603361999392509,0.47485715,relu,16,0.3,10,300,0,200,softmax,10,categorical_crossentropy,Nadam,brick
10,0.5874137127058847,0.7977142930030823,0.647072901896068,0.76517856,relu,64,0.2,10,200,0,300,softmax,10,categorical_crossentropy,Adam,brick
10,0.5468414456503732,0.8122143149375916,0.65550541472435,0.75635713,relu,64,0.2,10,100,2,200,softmax,10,categorical_crossentropy,Adam,brick
10,0.5849045720100403,0.7875000238418579,0.6899781533309391,0.7580893,elu,64,0.1,10,100,0,200,softmax,10,categorical_crossentropy,Nadam,brick
10,1.596183994429452,0.3328571319580078,1.7713672301258359,0.35076785,elu,16,0.3,10,300,1,300,softmax,10,categorical_crossentropy,Nadam,brick
10,0.7079095588411604,0.7040714025497437,0.9827269685098103,0.6388214,relu,32,0.3,10,300,2,200,softmax,10,categorical_crossentropy,Nadam,brick
10,0.80372833105496,0.7049999833106995,0.7372133130942072,0.74708927,relu,16,0.1,10,100,3,100,softmax,10,categorical_crossentropy,Nadam,brick
10,0.7148139887026378,0.7307142615318298,0.8973101191031081,0.6539286,relu,16,0.2,10,300,2,100,softmax,10,categorical_crossentropy,Adam,brick
10,0.6498790505954197,0.7363571524620056,0.7220918839999607,0.7086607,elu,64,0.2,10,200,1,300,softmax,10,categorical_crossentropy,Nadam,brick
10,0.5568358952658518,0.766785740852356,0.6479417481081826,0.7311964,elu,64,0.3,10,300,2,200,softmax,10,categorical_crossentropy,Adam,brick
10,1.0190504788330623,0.6332142949104309,1.1110372751312596,0.626875,elu,16,0.1,10,300,0,200,softmax,10,categorical_crossentropy,Nadam,brick
10,0.5991718319654464,0.746071457862854,0.6980777581052057,0.7525179,relu,16,0.1,10,200,2,100,softmax,10,categorical_crossentropy,Nadam,brick
10,0.6521137194803783,0.7744285464286804,0.8248207748021398,0.7038393,relu,16,0.1,10,200,1,100,softmax,10,categorical_crossentropy,Nadam,brick
10,0.3976895864691053,0.8596428632736206,0.507509359240532,0.8216429,relu,64,0.2,10,300,1,100,softmax,10,categorical_crossentropy,Adam,brick
