id,epoch,val_loss,val_acc,loss,acc
0x1dca7cdab353bf18,6,0.6367,0.7828,0.824,0.7081
0x1dca7cdab353bf18,7,0.6053,0.801,0.8081,0.7202
0x1dca7cdab353bf18,8,0.6229,0.7985,0.8079,0.7206
0x1dca7cdab353bf18,9,0.5852,0.8113,0.7928,0.7327
0x1dca7cdab353bf18,10,0.6095,0.8069,0.7855,0.7331
0x6961d3f43c4e98f4,1,0.7673,0.7062,2.3953,0.6401
0x6961d3f43c4e98f4,2,0.8752,0.6913,0.9199,0.6604
0x6961d3f43c4e98f4,3,0.7504,0.6791,0.8861,0.6773
0x6961d3f43c4e98f4,4,0.7105,0.7375,0.8765,0.6881
0x6961d3f43c4e98f4,5,0.8771,0.6878,0.8374,0.7063
0x6961d3f43c4e98f4,6,0.7033,0.7695,0.8377,0.71
0x6961d3f43c4e98f4,7,0.7345,0.7349,0.844,0.7082
0x6961d3f43c4e98f4,8,0.7502,0.7239,0.8524,0.7017
0x6961d3f43c4e98f4,9,0.7566,0.7492,0.8677,0.7053
0x6961d3f43c4e98f4,10,0.7708,0.7397,0.8598,0.7065
0x5649e122e77b3e67,1,0.7706,0.7137,1.9213,0.6053
0x5649e122e77b3e67,2,0.6141,0.7338,0.7892,0.6905
0x5649e122e77b3e67,3,0.5651,0.7524,0.7003,0.7151
0x5649e122e77b3e67,4,0.5633,0.7537,0.6627,0.7303
0x5649e122e77b3e67,5,0.5428,0.7858,0.6233,0.7542
0x5649e122e77b3e67,6,0.5016,0.8196,0.6027,0.7723
0x5649e122e77b3e67,7,0.483,0.8174,0.5659,0.8
0x5649e122e77b3e67,8,0.4587,0.8343,0.535,0.8125
0x5649e122e77b3e67,9,0.5,0.8268,0.5352,0.8121
0x5649e122e77b3e67,10,0.4704,0.8417,0.5237,0.8171
