id,epoch,val_loss,val_acc,loss,acc
0x117f33cd7c4f0e21,1,0.4752,0.829,0.6404,0.7676
0x117f33cd7c4f0e21,2,0.4384,0.8422,0.4893,0.8212
0x117f33cd7c4f0e21,3,0.4346,0.8357,0.4613,0.8298
0x117f33cd7c4f0e21,4,0.4174,0.8382,0.4448,0.8352
0x117f33cd7c4f0e21,5,0.3886,0.8566,0.4314,0.8396
0x117f33cd7c4f0e21,6,0.3924,0.8543,0.4207,0.8425
0x117f33cd7c4f0e21,7,0.3815,0.8546,0.4134,0.8445
0x117f33cd7c4f0e21,8,0.3728,0.8611,0.4086,0.846
0x117f33cd7c4f0e21,9,0.3757,0.8595,0.4004,0.8492
0x117f33cd7c4f0e21,10,0.3713,0.8601,0.3963,0.8502
0x9a4892be5fcb7d8,1,0.4978,0.8124,0.6864,0.7515
0x9a4892be5fcb7d8,2,0.4224,0.8453,0.5163,0.8118
0x9a4892be5fcb7d8,3,0.4268,0.8384,0.4779,0.8262
0x9a4892be5fcb7d8,4,0.3854,0.8589,0.4586,0.8318
0x9a4892be5fcb7d8,5,0.3903,0.8508,0.4425,0.8369
0x9a4892be5fcb7d8,6,0.4058,0.8461,0.4331,0.8395
0x9a4892be5fcb7d8,7,0.3733,0.8602,0.4206,0.8441
0x9a4892be5fcb7d8,8,0.381,0.8599,0.4147,0.8448
0x9a4892be5fcb7d8,9,0.3751,0.8543,0.407,0.8503
0x9a4892be5fcb7d8,10,0.3568,0.8664,0.4032,0.8505
0x6a5e928e7308a86e,1,0.4793,0.8161,0.6851,0.749
0x6a5e928e7308a86e,2,0.4311,0.8398,0.5259,0.8073
0x6a5e928e7308a86e,3,0.4148,0.8479,0.4861,0.8222
0x6a5e928e7308a86e,4,0.4198,0.8414,0.4628,0.8293
0x6a5e928e7308a86e,5,0.39,0.8543,0.4492,0.8339
0x6a5e928e7308a86e,6,0.3755,0.8587,0.4351,0.8394
0x6a5e928e7308a86e,7,0.3715,0.8624,0.4251,0.8423
0x6a5e928e7308a86e,8,0.3918,0.8581,0.4155,0.847
0x6a5e928e7308a86e,9,0.3639,0.8651,0.4099,0.8487
0x6a5e928e7308a86e,10,0.3868,0.8524,0.4038,0.8494
0x109fa662f8d53924,1,0.4712,0.8265,0.7037,0.7432
0x109fa662f8d53924,2,0.4456,0.8328,0.5204,0.8086
0x109fa662f8d53924,3,0.4137,0.8493,0.4837,0.8241
0x109fa662f8d53924,4,0.4125,0.8439,0.4649,0.8286
0x109fa662f8d53924,5,0.4058,0.8454,0.4516,0.8342
0x109fa662f8d53924,6,0.3874,0.8503,0.4446,0.8368
0x109fa662f8d53924,7,0.3844,0.8569,0.4357,0.8389
0x109fa662f8d53924,8,0.3798,0.8564,0.429,0.8421
0x109fa662f8d53924,9,0.3797,0.8577,0.4258,0.8421
0x109fa662f8d53924,10,0.3852,0.8556,0.42,0.8445
0x1328649e0d37138f,1,0.5059,0.8166,0.9036,0.6637
0x1328649e0d37138f,2,0.4727,0.8246,0.6198,0.7777
0x1328649e0d37138f,3,0.4306,0.8398,0.5703,0.7954
0x1328649e0d37138f,4,0.4233,0.8434,0.5436,0.804
0x1328649e0d37138f,5,0.4298,0.8374,0.5289,0.8087
0x1328649e0d37138f,6,0.4123,0.8406,0.5167,0.8134
0x1328649e0d37138f,7,0.4194,0.847,0.5088,0.8159
0x1328649e0d37138f,8,0.4044,0.8441,0.4996,0.8185
0x1328649e0d37138f,9,0.3984,0.8489,0.491,0.822
0x1328649e0d37138f,10,0.3963,0.8496,0.4882,0.8225
0x5b688812e070dd37,1,0.4624,0.8301,0.6066,0.779
0x5b688812e070dd37,2,0.4162,0.842,0.4472,0.8354
0x5b688812e070dd37,3,0.3928,0.8529,0.4138,0.8455
0x5b688812e070dd37,4,0.3966,0.8471,0.3925,0.8527
0x5b688812e070dd37,5,0.3546,0.8681,0.3786,0.8572
0x5b688812e070dd37,6,0.3634,0.8614,0.3711,0.8616
0x5b688812e070dd37,7,0.3735,0.8546,0.3626,0.863
0x5b688812e070dd37,8,0.3472,0.8694,0.3569,0.8658
0x5b688812e070dd37,9,0.3439,0.8719,0.3506,0.8677
0x5b688812e070dd37,10,0.3507,0.8693,0.3454,0.8699
0xe6e2b8b2ade8fb8,1,0.4735,0.8271,0.6505,0.7673
0xe6e2b8b2ade8fb8,2,0.4208,0.8461,0.4661,0.8286
0xe6e2b8b2ade8fb8,3,0.3927,0.8541,0.4286,0.8408
0xe6e2b8b2ade8fb8,4,0.3814,0.8557,0.4046,0.8493
0xe6e2b8b2ade8fb8,5,0.3759,0.8569,0.389,0.8542
0xe6e2b8b2ade8fb8,6,0.3574,0.8671,0.3767,0.8583
0xe6e2b8b2ade8fb8,7,0.3689,0.8605,0.3674,0.8629
0xe6e2b8b2ade8fb8,8,0.355,0.8635,0.3606,0.863
0xe6e2b8b2ade8fb8,9,0.3467,0.8686,0.3542,0.8661
0xe6e2b8b2ade8fb8,10,0.3447,0.8721,0.3493,0.8684
0x4a820ef2f809d3dc,1,0.4709,0.8266,0.6526,0.7682
0x4a820ef2f809d3dc,2,0.4271,0.8411,0.4652,0.8292
0x4a820ef2f809d3dc,3,0.4134,0.8421,0.4274,0.8421
0x4a820ef2f809d3dc,4,0.3821,0.8589,0.4083,0.8484
0x4a820ef2f809d3dc,5,0.372,0.8594,0.3917,0.8537
0x4a820ef2f809d3dc,6,0.3623,0.8638,0.3798,0.8587
0x4a820ef2f809d3dc,7,0.3769,0.8601,0.3731,0.8614
0x4a820ef2f809d3dc,8,0.3485,0.8717,0.365,0.8641
0x4a820ef2f809d3dc,9,0.3511,0.8694,0.3589,0.8662
0x4a820ef2f809d3dc,10,0.346,0.8711,0.3557,0.8667
0x2853593bed11f82a,1,0.443,0.8366,0.5705,0.7894
0x2853593bed11f82a,2,0.4027,0.8498,0.4627,0.8261
0x2853593bed11f82a,3,0.384,0.8581,0.4373,0.837
0x2853593bed11f82a,4,0.3935,0.8562,0.4239,0.8421
0x2853593bed11f82a,5,0.39,0.8526,0.4118,0.846
0x2853593bed11f82a,6,0.3901,0.8519,0.4058,0.8486
0x2853593bed11f82a,7,0.3792,0.8593,0.3962,0.8509
0x2853593bed11f82a,8,0.3587,0.8706,0.3944,0.8522
0x2853593bed11f82a,9,0.3606,0.8671,0.388,0.8538
0x2853593bed11f82a,10,0.3564,0.867,0.385,0.8561
0x213b83900f01ea4f,1,0.4612,0.8272,0.6301,0.7684
0x213b83900f01ea4f,2,0.428,0.8374,0.4757,0.8233
0x213b83900f01ea4f,3,0.3938,0.8541,0.4433,0.8336
0x213b83900f01ea4f,4,0.3901,0.853,0.4236,0.8416
0x213b83900f01ea4f,5,0.378,0.8571,0.4062,0.8484
0x213b83900f01ea4f,6,0.3579,0.8678,0.3946,0.8524
0x213b83900f01ea4f,7,0.38,0.8506,0.3859,0.8555
0x213b83900f01ea4f,8,0.3514,0.8659,0.3806,0.856
0x213b83900f01ea4f,9,0.3508,0.8664,0.3729,0.8598
0x213b83900f01ea4f,10,0.3458,0.8684,0.3668,0.8614
0x14c7fdf58626f347,1,0.4663,0.8236,0.7038,0.7451
0x14c7fdf58626f347,2,0.442,0.8354,0.5578,0.8002
0x14c7fdf58626f347,3,0.4367,0.8381,0.5254,0.8105
0x14c7fdf58626f347,4,0.4128,0.8502,0.5072,0.8182
0x14c7fdf58626f347,5,0.4313,0.8425,0.4974,0.8209
0x14c7fdf58626f347,6,0.4187,0.8406,0.49,0.8256
0x14c7fdf58626f347,7,0.4397,0.8354,0.4799,0.8284
0x14c7fdf58626f347,8,0.4085,0.8528,0.4798,0.83
0x14c7fdf58626f347,9,0.3968,0.8583,0.4727,0.8314
0x14c7fdf58626f347,10,0.3909,0.8523,0.4712,0.8317
0x29deda7f40029033,1,0.4905,0.8133,0.7227,0.7345
0x29deda7f40029033,2,0.4389,0.8369,0.5605,0.7998
0x29deda7f40029033,3,0.4178,0.8463,0.5281,0.8134
0x29deda7f40029033,4,0.4005,0.8503,0.5051,0.8196
0x29deda7f40029033,5,0.4206,0.8473,0.4933,0.8239
0x29deda7f40029033,6,0.4114,0.8514,0.4821,0.8287
0x29deda7f40029033,7,0.3947,0.854,0.4764,0.8317
0x29deda7f40029033,8,0.401,0.8561,0.4691,0.8331
0x29deda7f40029033,9,0.4097,0.8496,0.4623,0.8363
0x29deda7f40029033,10,0.381,0.8621,0.4599,0.8371
0x1fa9c0d8c57edd55,1,0.5028,0.8062,0.6309,0.7712
0x1fa9c0d8c57edd55,2,0.408,0.8465,0.4688,0.8284
0x1fa9c0d8c57edd55,3,0.3853,0.8545,0.4369,0.8382
0x1fa9c0d8c57edd55,4,0.3972,0.8401,0.4177,0.8437
0x1fa9c0d8c57edd55,5,0.3711,0.8621,0.4084,0.8475
0x1fa9c0d8c57edd55,6,0.3752,0.8571,0.3981,0.8505
0x1fa9c0d8c57edd55,7,0.3561,0.8661,0.3916,0.8532
0x1fa9c0d8c57edd55,8,0.3614,0.8641,0.3863,0.856
0x1fa9c0d8c57edd55,9,0.366,0.8609,0.3806,0.8568
0x1fa9c0d8c57edd55,10,0.3505,0.864,0.3776,0.8575
0x4d93dcd18344ef57,1,0.4687,0.8275,0.802,0.7066
0x4d93dcd18344ef57,2,0.4246,0.8434,0.5085,0.8151
0x4d93dcd18344ef57,3,0.4145,0.8464,0.4659,0.8315
0x4d93dcd18344ef57,4,0.388,0.8571,0.4375,0.8384
0x4d93dcd18344ef57,5,0.3757,0.8626,0.4242,0.8427
0x4d93dcd18344ef57,6,0.3777,0.8526,0.41,0.8484
0x4d93dcd18344ef57,7,0.3626,0.8668,0.4003,0.851
0x4d93dcd18344ef57,8,0.3617,0.8631,0.3884,0.8549
0x4d93dcd18344ef57,9,0.3581,0.8631,0.3837,0.8573
0x4d93dcd18344ef57,10,0.3499,0.8638,0.3777,0.8591
0x4670a49b805053e,1,0.4401,0.8322,0.6022,0.7772
0x4670a49b805053e,2,0.414,0.8401,0.4628,0.8286
0x4670a49b805053e,3,0.3831,0.8564,0.429,0.8403
0x4670a49b805053e,4,0.3661,0.8639,0.4109,0.8456
0x4670a49b805053e,5,0.361,0.8655,0.3978,0.8519
0x4670a49b805053e,6,0.3621,0.8632,0.3923,0.8524
0x4670a49b805053e,7,0.3619,0.8664,0.3854,0.8553
0x4670a49b805053e,8,0.3531,0.8698,0.3783,0.8576
0x4670a49b805053e,9,0.3566,0.8684,0.373,0.8597
0x4670a49b805053e,10,0.3532,0.8683,0.3677,0.8625
0x78b6e2f4d0fb131e,1,0.4868,0.8154,0.888,0.6688
0x78b6e2f4d0fb131e,2,0.4469,0.8326,0.5725,0.7945
0x78b6e2f4d0fb131e,3,0.4221,0.8382,0.5204,0.8128
0x78b6e2f4d0fb131e,4,0.4161,0.8427,0.4996,0.8202
0x78b6e2f4d0fb131e,5,0.3956,0.8511,0.481,0.8258
0x78b6e2f4d0fb131e,6,0.4201,0.8388,0.4696,0.8296
0x78b6e2f4d0fb131e,7,0.3877,0.8551,0.46,0.8328
0x78b6e2f4d0fb131e,8,0.3882,0.8536,0.4493,0.8354
0x78b6e2f4d0fb131e,9,0.3724,0.8629,0.4462,0.8385
0x78b6e2f4d0fb131e,10,0.3811,0.8598,0.4404,0.8393
0x21d1df56aa79262c,1,0.4894,0.8224,0.6764,0.7583
0x21d1df56aa79262c,2,0.4541,0.8332,0.5155,0.8147
0x21d1df56aa79262c,3,0.4476,0.8284,0.4821,0.8248
0x21d1df56aa79262c,4,0.4196,0.8441,0.4677,0.8292
0x21d1df56aa79262c,5,0.4197,0.8424,0.4523,0.836
0x21d1df56aa79262c,6,0.4179,0.8425,0.4463,0.8352
0x21d1df56aa79262c,7,0.3895,0.8585,0.4368,0.8389
0x21d1df56aa79262c,8,0.3989,0.8497,0.4279,0.8417
0x21d1df56aa79262c,9,0.3967,0.8518,0.4278,0.8417
0x21d1df56aa79262c,10,0.3812,0.8606,0.4183,0.8432
0x3fa032bdc776c6f,1,0.5044,0.8063,0.8918,0.6747
0x3fa032bdc776c6f,2,0.4677,0.8276,0.6057,0.7873
0x3fa032bdc776c6f,3,0.4319,0.8369,0.5544,0.8042
0x3fa032bdc776c6f,4,0.4236,0.8419,0.5339,0.8125
0x3fa032bdc776c6f,5,0.4195,0.844,0.5032,0.8206
0x3fa032bdc776c6f,6,0.4075,0.8483,0.4964,0.8248
0x3fa032bdc776c6f,7,0.4062,0.8456,0.4877,0.8247
0x3fa032bdc776c6f,8,0.3862,0.8598,0.4748,0.8319
0x3fa032bdc776c6f,9,0.3975,0.848,0.4694,0.8325
0x3fa032bdc776c6f,10,0.4005,0.8506,0.4709,0.8311
0x620bb11ae8d38a3d,1,0.4317,0.8341,0.5571,0.7921
0x620bb11ae8d38a3d,2,0.4152,0.8438,0.4452,0.8337
0x620bb11ae8d38a3d,3,0.3773,0.8587,0.4191,0.8422
0x620bb11ae8d38a3d,4,0.4012,0.8505,0.4027,0.8509
0x620bb11ae8d38a3d,5,0.362,0.8637,0.3896,0.853
0x620bb11ae8d38a3d,6,0.3603,0.8681,0.3831,0.8575
0x620bb11ae8d38a3d,7,0.3729,0.8624,0.3765,0.8589
0x620bb11ae8d38a3d,8,0.3619,0.8635,0.3693,0.8607
0x620bb11ae8d38a3d,9,0.3591,0.8596,0.3669,0.8617
0x620bb11ae8d38a3d,10,0.3483,0.8732,0.3628,0.8629
0x70476b67012c9404,1,0.4589,0.8316,0.5723,0.7908
0x70476b67012c9404,2,0.4192,0.8451,0.4526,0.8323
0x70476b67012c9404,3,0.3968,0.8546,0.4239,0.8409
0x70476b67012c9404,4,0.3826,0.8537,0.4043,0.8485
0x70476b67012c9404,5,0.3656,0.8636,0.3888,0.8537
0x70476b67012c9404,6,0.3737,0.8614,0.3842,0.8546
0x70476b67012c9404,7,0.3766,0.862,0.3715,0.8604
0x70476b67012c9404,8,0.3507,0.8689,0.3669,0.8612
0x70476b67012c9404,9,0.3491,0.8696,0.3592,0.8623
0x70476b67012c9404,10,0.3514,0.8679,0.3555,0.8647
0x76515b773e076d2f,1,0.4742,0.8246,0.7349,0.7351
0x76515b773e076d2f,2,0.4415,0.8351,0.5605,0.7972
0x76515b773e076d2f,3,0.418,0.8436,0.5195,0.8122
0x76515b773e076d2f,4,0.458,0.827,0.4912,0.8218
0x76515b773e076d2f,5,0.401,0.8514,0.4794,0.825
0x76515b773e076d2f,6,0.3942,0.8549,0.4698,0.8291
0x76515b773e076d2f,7,0.3885,0.8534,0.4575,0.8319
0x76515b773e076d2f,8,0.3874,0.8589,0.4501,0.836
0x76515b773e076d2f,9,0.3831,0.8523,0.4421,0.8358
0x76515b773e076d2f,10,0.393,0.8514,0.4399,0.8377
0x6be60624b211a2b9,1,0.5024,0.8142,0.6615,0.7618
0x6be60624b211a2b9,2,0.449,0.834,0.5026,0.8166
0x6be60624b211a2b9,3,0.4351,0.8391,0.4698,0.8275
0x6be60624b211a2b9,4,0.4161,0.8495,0.4545,0.8336
0x6be60624b211a2b9,5,0.4166,0.8453,0.4387,0.8384
0x6be60624b211a2b9,6,0.3995,0.8513,0.4316,0.8396
0x6be60624b211a2b9,7,0.3869,0.8577,0.4233,0.8424
0x6be60624b211a2b9,8,0.3869,0.8569,0.4152,0.8457
0x6be60624b211a2b9,9,0.3911,0.8512,0.4114,0.8459
0x6be60624b211a2b9,10,0.3746,0.8591,0.4021,0.8503
0x41d3eba8a14402f,1,0.4821,0.8169,0.7481,0.723
0x41d3eba8a14402f,2,0.4421,0.8304,0.532,0.8041
0x41d3eba8a14402f,3,0.4179,0.8434,0.4904,0.8207
0x41d3eba8a14402f,4,0.3977,0.8489,0.4671,0.8274
0x41d3eba8a14402f,5,0.3981,0.8447,0.4491,0.8351
0x41d3eba8a14402f,6,0.3832,0.8516,0.438,0.8384
0x41d3eba8a14402f,7,0.3724,0.8571,0.4287,0.8421
0x41d3eba8a14402f,8,0.3752,0.8579,0.423,0.8442
0x41d3eba8a14402f,9,0.363,0.8644,0.416,0.8451
0x41d3eba8a14402f,10,0.3688,0.862,0.4127,0.8461
0x2c25351510390fcd,1,0.4752,0.8236,0.7371,0.7305
0x2c25351510390fcd,2,0.4428,0.8335,0.5781,0.7954
0x2c25351510390fcd,3,0.4275,0.8391,0.5427,0.8061
0x2c25351510390fcd,4,0.4269,0.8416,0.5252,0.8121
0x2c25351510390fcd,5,0.4092,0.8493,0.511,0.8176
0x2c25351510390fcd,6,0.4186,0.8453,0.5028,0.8229
0x2c25351510390fcd,7,0.4127,0.8485,0.4973,0.8239
0x2c25351510390fcd,8,0.4018,0.8524,0.4946,0.8253
0x2c25351510390fcd,9,0.3918,0.8572,0.4876,0.8292
0x2c25351510390fcd,10,0.4044,0.8553,0.4816,0.8283
0x7f0457c0008e6b31,1,0.4999,0.8173,0.66,0.7621
0x7f0457c0008e6b31,2,0.4528,0.8356,0.4964,0.821
0x7f0457c0008e6b31,3,0.429,0.843,0.4637,0.8308
0x7f0457c0008e6b31,4,0.4306,0.837,0.4483,0.8346
0x7f0457c0008e6b31,5,0.4082,0.8507,0.4323,0.8398
0x7f0457c0008e6b31,6,0.4014,0.8501,0.4241,0.8417
0x7f0457c0008e6b31,7,0.407,0.8471,0.4161,0.8466
0x7f0457c0008e6b31,8,0.39,0.8554,0.4078,0.8482
0x7f0457c0008e6b31,9,0.391,0.8533,0.4015,0.851
0x7f0457c0008e6b31,10,0.3707,0.8646,0.3967,0.8522
