id,epoch,val_loss,val_acc,loss,acc
0xc099907e49afc4d,1,0.7732,0.7209,2.9738,0.6297
0xc099907e49afc4d,2,0.8511,0.6842,0.9463,0.6528
0xc099907e49afc4d,3,0.7455,0.7208,0.8795,0.6697
0xc099907e49afc4d,4,0.6479,0.7656,0.8352,0.6851
0xc099907e49afc4d,5,0.6341,0.7681,0.7966,0.714
0xc099907e49afc4d,6,0.6299,0.7834,0.7499,0.7372
0xc099907e49afc4d,7,0.5881,0.8001,0.7429,0.7389
0xc099907e49afc4d,8,0.5816,0.7969,0.7189,0.7496
0xc099907e49afc4d,9,0.5785,0.798,0.7227,0.7506
0xc099907e49afc4d,10,0.5959,0.7955,0.7206,0.7574
0x28057b2a02549197,1,1.7744,0.3212,3.9388,0.2357
0x28057b2a02549197,2,1.5761,0.4052,1.843,0.3036
0x28057b2a02549197,3,1.2175,0.529,1.6492,0.3714
0x28057b2a02549197,4,1.1437,0.5374,1.418,0.4408
0x28057b2a02549197,5,1.1063,0.5446,1.3244,0.4602
0x28057b2a02549197,6,1.0325,0.6066,1.2646,0.4796
0x28057b2a02549197,7,0.9746,0.6086,1.2002,0.5043
0x28057b2a02549197,8,0.938,0.6276,1.1333,0.5329
0x28057b2a02549197,9,0.8903,0.6429,1.0881,0.5501
0x28057b2a02549197,10,0.9009,0.6492,1.0541,0.5672
0x7090fa066c643230,1,0.7337,0.7589,4.4299,0.6999
0x7090fa066c643230,2,0.6076,0.7784,0.6727,0.7633
0x7090fa066c643230,3,0.5215,0.8249,0.587,0.7939
0x7090fa066c643230,4,0.5271,0.8183,0.5379,0.8103
0x7090fa066c643230,5,0.4927,0.8316,0.5302,0.8119
0x7090fa066c643230,6,0.5255,0.8172,0.5321,0.8106
0x7090fa066c643230,7,0.53,0.8111,0.5281,0.8133
0x7090fa066c643230,8,0.4889,0.8418,0.5182,0.8186
0x7090fa066c643230,9,0.4781,0.8356,0.5121,0.8179
0x7090fa066c643230,10,0.4984,0.8371,0.5089,0.8205
0x3a07a1ab38c7953f,1,0.5328,0.8113,1.2399,0.702
0x3a07a1ab38c7953f,2,0.5052,0.8021,0.5907,0.7914
0x3a07a1ab38c7953f,3,0.4799,0.8236,0.5442,0.8087
0x3a07a1ab38c7953f,4,0.4643,0.841,0.5153,0.8179
0x3a07a1ab38c7953f,5,0.4928,0.8176,0.5049,0.8237
0x3a07a1ab38c7953f,6,0.4274,0.8452,0.4819,0.8315
0x3a07a1ab38c7953f,7,0.404,0.8587,0.4699,0.8374
0x3a07a1ab38c7953f,8,0.4356,0.8498,0.4559,0.8399
0x3a07a1ab38c7953f,9,0.4103,0.8586,0.4488,0.8437
0x3a07a1ab38c7953f,10,0.446,0.8442,0.4593,0.8441
0x18c80d33f0dfb9a6,1,1.3518,0.4326,3.2688,0.2296
0x18c80d33f0dfb9a6,2,1.229,0.4671,1.5292,0.3877
0x18c80d33f0dfb9a6,3,1.0736,0.5319,1.2694,0.4801
0x18c80d33f0dfb9a6,4,0.8261,0.6324,1.0556,0.5734
0x18c80d33f0dfb9a6,5,0.6528,0.7261,0.8938,0.6456
0x18c80d33f0dfb9a6,6,0.6283,0.7476,0.7658,0.7016
0x18c80d33f0dfb9a6,7,0.5844,0.758,0.7205,0.7162
0x18c80d33f0dfb9a6,8,0.585,0.7717,0.6917,0.7244
0x18c80d33f0dfb9a6,9,0.5656,0.7739,0.6707,0.7284
0x18c80d33f0dfb9a6,10,0.5806,0.742,0.6551,0.7332
0x160b0f7bbf4d15f3,1,0.8246,0.6929,2.4353,0.5968
0x160b0f7bbf4d15f3,2,0.6951,0.7139,0.9359,0.6465
0x160b0f7bbf4d15f3,3,0.6717,0.7315,0.8497,0.6791
0x160b0f7bbf4d15f3,4,0.6402,0.7331,0.7726,0.6901
0x160b0f7bbf4d15f3,5,0.6538,0.7291,0.7602,0.6941
0x160b0f7bbf4d15f3,6,0.6606,0.7338,0.7677,0.6956
0x160b0f7bbf4d15f3,7,0.6308,0.7323,0.8311,0.6954
0x160b0f7bbf4d15f3,8,0.6128,0.731,0.8687,0.6874
0x160b0f7bbf4d15f3,9,0.6536,0.7322,0.7638,0.6936
0x160b0f7bbf4d15f3,10,0.6485,0.7329,0.7607,0.6977
0x14df9a531c93b391,1,0.8549,0.6876,3.7037,0.5789
0x14df9a531c93b391,2,0.7639,0.7008,0.9519,0.6455
0x14df9a531c93b391,3,0.6663,0.7446,0.8338,0.6889
0x14df9a531c93b391,4,0.5992,0.7802,0.7739,0.7096
0x14df9a531c93b391,5,0.581,0.7912,0.7285,0.725
0x14df9a531c93b391,6,0.5671,0.796,0.6893,0.7409
0x14df9a531c93b391,7,0.6638,0.7794,0.6941,0.74
0x14df9a531c93b391,8,0.6116,0.8,0.6783,0.7506
0x14df9a531c93b391,9,0.5328,0.8164,0.6709,0.7566
0x14df9a531c93b391,10,0.5426,0.8211,0.673,0.7544
0x74853d676408736e,1,1.0086,0.5987,2.9064,0.4656
0x74853d676408736e,2,0.895,0.6011,1.1234,0.5606
0x74853d676408736e,3,0.8422,0.6514,0.9984,0.5904
0x74853d676408736e,4,0.818,0.6495,0.9554,0.6075
0x74853d676408736e,5,0.7867,0.6486,0.9188,0.6143
0x74853d676408736e,6,0.7127,0.7304,0.8848,0.6342
0x74853d676408736e,7,0.6246,0.7429,0.8204,0.6719
0x74853d676408736e,8,0.5999,0.7386,0.7821,0.6842
0x74853d676408736e,9,0.6078,0.7444,0.7469,0.6989
0x74853d676408736e,10,0.6019,0.7426,0.7391,0.7016
0x3333544241daa9a0,1,1.1315,0.623,2.8823,0.5073
0x3333544241daa9a0,2,0.9517,0.6579,1.2607,0.583
0x3333544241daa9a0,3,0.8015,0.7061,1.101,0.616
0x3333544241daa9a0,4,0.7295,0.7191,0.9498,0.6474
0x3333544241daa9a0,5,0.6651,0.7288,0.8539,0.6703
0x3333544241daa9a0,6,0.6346,0.7379,0.7867,0.6874
0x3333544241daa9a0,7,0.6356,0.7421,0.7564,0.6969
0x3333544241daa9a0,8,0.6399,0.7475,0.757,0.6968
0x3333544241daa9a0,9,0.6406,0.7329,0.7211,0.7051
0x3333544241daa9a0,10,0.581,0.7606,0.6893,0.7159
0x121eb60aa099fab3,1,1.0829,0.6094,3.3529,0.5787
0x121eb60aa099fab3,2,0.7837,0.6939,1.0894,0.6134
0x121eb60aa099fab3,3,0.7118,0.7218,0.8816,0.6676
0x121eb60aa099fab3,4,0.6706,0.7311,0.8727,0.6709
0x121eb60aa099fab3,5,0.6521,0.7303,0.8175,0.6805
0x121eb60aa099fab3,6,0.6736,0.7172,0.8236,0.6823
0x121eb60aa099fab3,7,0.6412,0.7327,0.7918,0.6878
0x121eb60aa099fab3,8,0.6367,0.7272,0.7684,0.6937
0x121eb60aa099fab3,9,0.6127,0.74,0.766,0.688
0x121eb60aa099fab3,10,0.7775,0.6904,0.7459,0.6965
0x7a7b44361d1db6f3,1,1.7553,0.3176,2.9261,0.2677
0x7a7b44361d1db6f3,2,7.9331,0.3677,1.8988,0.2909
0x7a7b44361d1db6f3,3,1.4591,0.3981,1.7195,0.3237
0x7a7b44361d1db6f3,4,1.2671,0.5021,1.5534,0.3684
0x7a7b44361d1db6f3,5,1.1993,0.524,1.4795,0.4016
0x7a7b44361d1db6f3,6,1.2244,0.5189,1.4342,0.4124
0x7a7b44361d1db6f3,7,1.0422,0.5994,1.4032,0.4341
0x7a7b44361d1db6f3,8,1.0684,0.5795,1.3565,0.4585
0x7a7b44361d1db6f3,9,0.9863,0.668,1.2918,0.4914
0x7a7b44361d1db6f3,10,1.048,0.6485,1.326,0.4821
0x55b4f1f2c5c32962,1,0.5994,0.7784,1.5524,0.6685
0x55b4f1f2c5c32962,2,0.5802,0.8046,0.716,0.744
0x55b4f1f2c5c32962,3,0.5496,0.8108,0.7095,0.7508
0x55b4f1f2c5c32962,4,0.5747,0.8076,0.6885,0.763
0x55b4f1f2c5c32962,5,0.579,0.7854,0.7287,0.7468
0x55b4f1f2c5c32962,6,0.5742,0.786,0.7381,0.7387
0x55b4f1f2c5c32962,7,0.6249,0.7629,0.7276,0.741
0x55b4f1f2c5c32962,8,0.6725,0.7349,0.7805,0.7065
0x55b4f1f2c5c32962,9,0.6329,0.7529,0.7874,0.7079
0x55b4f1f2c5c32962,10,0.6077,0.7721,0.7708,0.7158
0x632b5b9789474e51,1,0.9632,0.6032,2.3272,0.4279
0x632b5b9789474e51,2,1.0198,0.5959,1.1833,0.5417
0x632b5b9789474e51,3,0.8013,0.717,1.0714,0.583
0x632b5b9789474e51,4,0.743,0.717,0.9885,0.6285
0x632b5b9789474e51,5,0.7154,0.7119,0.9299,0.6414
0x632b5b9789474e51,6,0.6647,0.7314,0.8971,0.6528
0x632b5b9789474e51,7,0.6834,0.7334,0.8714,0.662
0x632b5b9789474e51,8,0.7052,0.7138,0.9043,0.649
0x632b5b9789474e51,9,0.6785,0.7308,0.904,0.6501
0x632b5b9789474e51,10,0.7433,0.7274,0.9032,0.654
0x5160aa623bdabb38,1,0.86,0.7039,5.7706,0.6293
0x5160aa623bdabb38,2,0.6829,0.7539,0.9264,0.6697
0x5160aa623bdabb38,3,0.6006,0.8056,0.8182,0.7038
0x5160aa623bdabb38,4,0.5703,0.8012,0.7468,0.7306
0x5160aa623bdabb38,5,0.5253,0.8135,0.7227,0.7366
0x5160aa623bdabb38,6,0.5759,0.8018,0.6999,0.7457
0x5160aa623bdabb38,7,0.5735,0.8029,0.6783,0.7541
0x5160aa623bdabb38,8,0.5244,0.8255,0.6715,0.7602
0x5160aa623bdabb38,9,0.5073,0.8241,0.6581,0.7635
0x5160aa623bdabb38,10,0.5572,0.8267,0.6582,0.764
0x7618eed226f4c3d6,1,0.7474,0.6998,2.4336,0.5853
0x7618eed226f4c3d6,2,0.6305,0.7596,0.8591,0.6786
0x7618eed226f4c3d6,3,0.5183,0.8136,0.6777,0.7439
0x7618eed226f4c3d6,4,0.4956,0.8217,0.5822,0.7836
0x7618eed226f4c3d6,5,0.4374,0.8452,0.5357,0.8049
0x7618eed226f4c3d6,6,0.4269,0.847,0.5056,0.8184
0x7618eed226f4c3d6,7,0.4162,0.8498,0.4762,0.8274
0x7618eed226f4c3d6,8,0.3967,0.8594,0.454,0.8371
0x7618eed226f4c3d6,9,0.4243,0.8513,0.4433,0.8413
0x7618eed226f4c3d6,10,0.4087,0.8497,0.4243,0.8488
0xf9444987c7e7a82,1,0.5629,0.7981,1.8797,0.7214
0xf9444987c7e7a82,2,0.5291,0.8055,0.5493,0.8068
0xf9444987c7e7a82,3,0.4125,0.8494,0.4846,0.8273
0xf9444987c7e7a82,4,0.3984,0.8558,0.4448,0.8397
0xf9444987c7e7a82,5,0.3681,0.8694,0.4295,0.8461
0xf9444987c7e7a82,6,0.4067,0.8557,0.4135,0.8514
0xf9444987c7e7a82,7,0.38,0.8644,0.4087,0.853
0xf9444987c7e7a82,8,0.3639,0.8701,0.3966,0.8566
0xf9444987c7e7a82,9,0.3964,0.8511,0.3863,0.8605
0xf9444987c7e7a82,10,0.3641,0.8705,0.3859,0.8618
0x6cd5c40e64ad13c3,1,0.7143,0.7384,3.5647,0.6505
0x6cd5c40e64ad13c3,2,0.564,0.7976,0.7447,0.7429
0x6cd5c40e64ad13c3,3,0.5007,0.8199,0.5951,0.7906
0x6cd5c40e64ad13c3,4,0.4836,0.8289,0.5365,0.8049
0x6cd5c40e64ad13c3,5,0.59,0.7906,0.9179,0.68
0x6cd5c40e64ad13c3,6,0.4267,0.8493,0.5137,0.812
0x6cd5c40e64ad13c3,7,0.4193,0.8489,0.4699,0.8274
0x6cd5c40e64ad13c3,8,0.4026,0.8591,0.4465,0.8353
0x6cd5c40e64ad13c3,9,0.4153,0.8539,0.4366,0.8386
0x6cd5c40e64ad13c3,10,0.4064,0.8531,0.4283,0.8438
0x525b1152eec905e9,1,0.9849,0.6514,2.9197,0.5531
0x525b1152eec905e9,2,0.8395,0.6972,1.1712,0.5969
0x525b1152eec905e9,3,0.7403,0.703,0.9885,0.6355
0x525b1152eec905e9,4,0.688,0.7349,0.8268,0.6774
0x525b1152eec905e9,5,0.6485,0.7297,0.7524,0.6955
0x525b1152eec905e9,6,0.6276,0.7372,0.7252,0.7036
0x525b1152eec905e9,7,0.6177,0.7489,0.7081,0.7132
0x525b1152eec905e9,8,0.5962,0.7532,0.6787,0.722
0x525b1152eec905e9,9,0.5851,0.7604,0.6717,0.7228
0x525b1152eec905e9,10,0.6021,0.757,0.6612,0.7286
0x12c8f066f5ec72f8,1,1.5961,0.3642,3.5769,0.2315
0x12c8f066f5ec72f8,2,1.3704,0.4206,1.8468,0.3121
0x12c8f066f5ec72f8,3,1.2707,0.4525,1.5773,0.3732
0x12c8f066f5ec72f8,4,1.2226,0.4653,1.4402,0.4092
0x12c8f066f5ec72f8,5,1.0681,0.5539,1.3351,0.4528
0x12c8f066f5ec72f8,6,1.0882,0.5344,1.2659,0.4772
0x12c8f066f5ec72f8,7,1.1817,0.4772,1.2243,0.4891
0x12c8f066f5ec72f8,8,0.9443,0.595,1.1916,0.5025
0x12c8f066f5ec72f8,9,0.9637,0.5921,1.0624,0.5631
0x12c8f066f5ec72f8,10,0.8827,0.6266,1.0338,0.5696
0x1364bfea6d30ffab,1,0.8923,0.6642,2.5682,0.5415
0x1364bfea6d30ffab,2,0.7781,0.6875,1.1046,0.6086
0x1364bfea6d30ffab,3,0.7262,0.7096,0.9086,0.6531
0x1364bfea6d30ffab,4,0.6595,0.7318,0.7977,0.6816
0x1364bfea6d30ffab,5,0.6617,0.716,0.7754,0.6891
0x1364bfea6d30ffab,6,0.6334,0.7366,0.744,0.6986
0x1364bfea6d30ffab,7,0.6135,0.7445,0.7287,0.7015
0x1364bfea6d30ffab,8,0.6255,0.7137,0.7398,0.7015
0x1364bfea6d30ffab,9,0.6129,0.7815,0.7186,0.7119
0x1364bfea6d30ffab,10,0.6395,0.7376,0.7124,0.7234
0x5b346677af6e65a9,1,1.2164,0.5649,3.0229,0.3346
0x5b346677af6e65a9,2,0.9214,0.6246,1.3121,0.5039
0x5b346677af6e65a9,3,0.8667,0.6269,1.1398,0.5439
0x5b346677af6e65a9,4,0.824,0.6536,1.0666,0.5645
0x5b346677af6e65a9,5,0.9071,0.6281,1.0365,0.5738
0x5b346677af6e65a9,6,0.7301,0.7184,0.9497,0.6285
0x5b346677af6e65a9,7,0.6939,0.7348,0.9053,0.6496
0x5b346677af6e65a9,8,0.6873,0.7381,0.8769,0.6584
0x5b346677af6e65a9,9,0.6844,0.7317,0.8738,0.6598
0x5b346677af6e65a9,10,0.6769,0.7438,0.8718,0.6609
0x209be226edd7156e,1,1.0015,0.6374,3.1222,0.4503
0x209be226edd7156e,2,0.8123,0.6931,1.1833,0.5664
0x209be226edd7156e,3,0.7627,0.7086,1.0235,0.6126
0x209be226edd7156e,4,0.7546,0.6979,0.9717,0.6301
0x209be226edd7156e,5,0.7083,0.718,0.9265,0.6403
0x209be226edd7156e,6,0.8758,0.6359,0.9162,0.6472
0x209be226edd7156e,7,0.6765,0.7275,0.9209,0.6533
0x209be226edd7156e,8,0.6975,0.7403,0.8833,0.6646
0x209be226edd7156e,9,0.7043,0.717,0.8658,0.6679
0x209be226edd7156e,10,0.6728,0.7392,0.8803,0.6667
0x732120714c748bbf,1,0.8462,0.6771,3.0361,0.4836
0x732120714c748bbf,2,0.7848,0.6909,1.1114,0.5889
0x732120714c748bbf,3,0.7746,0.7031,1.0731,0.5962
0x732120714c748bbf,4,0.8716,0.6411,1.1029,0.5694
0x732120714c748bbf,5,0.7724,0.6628,1.1201,0.5559
0x732120714c748bbf,6,0.8127,0.6925,1.1074,0.5679
0x732120714c748bbf,7,0.7487,0.7244,1.123,0.5807
0x732120714c748bbf,8,0.7541,0.6596,1.0811,0.5831
0x732120714c748bbf,9,0.813,0.6731,1.0673,0.5866
0x732120714c748bbf,10,0.7773,0.6507,1.1808,0.5816
0x11d3db5fd5978807,1,0.9273,0.6059,2.7073,0.4698
0x11d3db5fd5978807,2,0.7161,0.7206,1.0964,0.5899
0x11d3db5fd5978807,3,0.724,0.7299,0.8938,0.6549
0x11d3db5fd5978807,4,0.6514,0.7411,0.8275,0.6748
0x11d3db5fd5978807,5,0.6304,0.7365,0.7959,0.6875
0x11d3db5fd5978807,6,0.6032,0.7369,0.7638,0.699
0x11d3db5fd5978807,7,0.6011,0.7585,0.7501,0.7014
0x11d3db5fd5978807,8,0.6063,0.7491,0.7362,0.7056
0x11d3db5fd5978807,9,0.6183,0.7432,0.7281,0.7076
0x11d3db5fd5978807,10,0.6305,0.7429,0.712,0.7118
0x2a714fda0a096e97,1,0.7218,0.7216,2.5045,0.6343
0x2a714fda0a096e97,2,0.5881,0.77,0.7483,0.7148
0x2a714fda0a096e97,3,0.5222,0.8189,0.6457,0.7548
0x2a714fda0a096e97,4,0.508,0.8254,0.5826,0.7855
0x2a714fda0a096e97,5,0.459,0.8419,0.5436,0.8032
0x2a714fda0a096e97,6,0.449,0.847,0.525,0.8106
0x2a714fda0a096e97,7,0.4155,0.8562,0.5153,0.8135
0x2a714fda0a096e97,8,0.4406,0.8467,0.5006,0.8204
0x2a714fda0a096e97,9,0.4967,0.8207,0.4894,0.8239
0x2a714fda0a096e97,10,0.4292,0.8516,0.4833,0.8254
0x79a29a5abc167565,1,0.792,0.679,2.3318,0.5405
0x79a29a5abc167565,2,0.6611,0.7166,0.9463,0.6436
0x79a29a5abc167565,3,0.6273,0.7306,0.806,0.6821
0x79a29a5abc167565,4,0.603,0.7511,0.7486,0.6999
0x79a29a5abc167565,5,0.5647,0.7486,0.7065,0.7125
0x79a29a5abc167565,6,0.5719,0.7438,0.6816,0.7222
0x79a29a5abc167565,7,0.5543,0.7631,0.6573,0.7269
0x79a29a5abc167565,8,0.5552,0.7607,0.6475,0.7294
0x79a29a5abc167565,9,0.5426,0.7541,0.6262,0.7362
0x79a29a5abc167565,10,0.5591,0.7831,0.5981,0.7584
0x5e54fe68468b5142,1,1.6876,0.3404,2.6691,0.2989
0x5e54fe68468b5142,2,1.2077,0.5151,1.6171,0.3888
0x5e54fe68468b5142,3,1.12,0.5114,1.4024,0.44
0x5e54fe68468b5142,4,1.0525,0.5873,1.3507,0.4594
0x5e54fe68468b5142,5,0.9622,0.6196,1.2518,0.4997
0x5e54fe68468b5142,6,1.0259,0.5736,1.2274,0.5035
0x5e54fe68468b5142,7,1.0513,0.6459,1.1437,0.5495
0x5e54fe68468b5142,8,0.8887,0.6726,1.1664,0.5378
0x5e54fe68468b5142,9,0.8524,0.6657,1.1265,0.5441
0x5e54fe68468b5142,10,0.8693,0.6366,1.1276,0.5472
0x6a07976cb7be9ae9,1,0.7561,0.7153,2.0163,0.5794
0x6a07976cb7be9ae9,2,0.6593,0.7251,0.8766,0.6719
0x6a07976cb7be9ae9,3,0.6721,0.7378,0.8246,0.6885
0x6a07976cb7be9ae9,4,0.6989,0.7035,0.7944,0.6968
0x6a07976cb7be9ae9,5,0.6309,0.7272,0.7828,0.6989
0x6a07976cb7be9ae9,6,0.6593,0.7367,0.7608,0.7032
0x6a07976cb7be9ae9,7,0.6604,0.7336,0.7842,0.6981
0x6a07976cb7be9ae9,8,0.627,0.7401,0.7958,0.6942
0x6a07976cb7be9ae9,9,0.6634,0.7313,0.8251,0.6841
0x6a07976cb7be9ae9,10,0.6513,0.7315,0.8124,0.6906
0x7a4807bc66757d69,1,0.8662,0.6301,1.8333,0.5202
0x7a4807bc66757d69,2,0.6914,0.7204,0.9017,0.6407
0x7a4807bc66757d69,3,0.6331,0.7437,0.7774,0.6889
0x7a4807bc66757d69,4,0.7337,0.6988,0.6989,0.7101
0x7a4807bc66757d69,5,0.5997,0.7434,0.7077,0.7102
0x7a4807bc66757d69,6,0.5606,0.7656,0.6847,0.719
0x7a4807bc66757d69,7,0.6104,0.7351,0.7283,0.7198
0x7a4807bc66757d69,8,0.601,0.7514,0.6888,0.723
0x7a4807bc66757d69,9,0.6258,0.7354,0.7917,0.7025
0x7a4807bc66757d69,10,0.6117,0.7505,0.7113,0.7219
0x3b3af73176c58b5f,1,0.9252,0.6569,3.3431,0.4716
0x3b3af73176c58b5f,2,0.6412,0.7597,0.9804,0.6593
0x3b3af73176c58b5f,3,0.6094,0.7616,0.7843,0.7146
0x3b3af73176c58b5f,4,0.5486,0.8007,0.6986,0.746
0x3b3af73176c58b5f,5,0.5234,0.8054,0.64,0.7637
0x3b3af73176c58b5f,6,0.5196,0.8079,0.602,0.7749
0x3b3af73176c58b5f,7,0.4939,0.8135,0.5802,0.7824
0x3b3af73176c58b5f,8,0.504,0.8119,0.5667,0.7868
0x3b3af73176c58b5f,9,0.4805,0.823,0.5475,0.7958
0x3b3af73176c58b5f,10,0.4714,0.822,0.5305,0.8025
0x41206e2eb557276d,1,0.617,0.7874,1.1833,0.6674
0x41206e2eb557276d,2,0.5401,0.8078,0.674,0.7621
0x41206e2eb557276d,3,0.5239,0.8083,0.6014,0.7842
0x41206e2eb557276d,4,0.5615,0.7636,0.5847,0.791
0x41206e2eb557276d,5,0.5093,0.8229,0.5617,0.7967
0x41206e2eb557276d,6,0.4696,0.8223,0.5522,0.8018
0x41206e2eb557276d,7,0.4806,0.8271,0.5272,0.8083
0x41206e2eb557276d,8,0.4862,0.8245,0.5306,0.8086
0x41206e2eb557276d,9,0.5028,0.8121,0.5381,0.7991
0x41206e2eb557276d,10,0.4583,0.8295,0.5225,0.8077
0x580435a63d20bb13,1,0.8139,0.7002,3.5394,0.567
0x580435a63d20bb13,2,0.6722,0.7271,1.0044,0.6502
0x580435a63d20bb13,3,0.6274,0.7392,0.8355,0.6858
0x580435a63d20bb13,4,0.594,0.7389,0.7642,0.702
0x580435a63d20bb13,5,0.5558,0.755,0.7194,0.7182
0x580435a63d20bb13,6,0.5719,0.749,0.6941,0.7162
0x580435a63d20bb13,7,0.5528,0.7572,0.6769,0.7192
0x580435a63d20bb13,8,0.5131,0.7911,0.6647,0.7271
0x580435a63d20bb13,9,0.4812,0.8058,0.6242,0.7462
0x580435a63d20bb13,10,0.4874,0.8088,0.5929,0.759
0x118415a44290b620,1,0.6399,0.763,1.6923,0.6539
0x118415a44290b620,2,0.5137,0.8126,0.6518,0.7641
0x118415a44290b620,3,0.4638,0.8295,0.576,0.7919
0x118415a44290b620,4,0.4445,0.8371,0.5373,0.8044
0x118415a44290b620,5,0.4661,0.8293,0.525,0.8109
0x118415a44290b620,6,0.4549,0.8364,0.4975,0.8199
0x118415a44290b620,7,0.4119,0.8499,0.4823,0.8249
0x118415a44290b620,8,0.4341,0.8436,0.4694,0.8294
0x118415a44290b620,9,0.4974,0.8355,0.4639,0.8308
0x118415a44290b620,10,0.3954,0.8607,0.4478,0.8379
